RuneID,Level,Type,CostItemID,CostCount,CostMoney,AttributeID,AttributeRate,SpecialAttributeID,SpecialAttributeTIP
150009,10,,150009,145,900,110019,1,130026,T_RuneLevel_SpecialAttributeTIP_150009_10
150009,11,,150009,175,1110,110025,1,,
150009,12,,150009,205,1320,110026,1,,
150009,13,,150009,245,1580,110027,1,,
150009,14,,150009,285,1840,110028,1,,
150009,15,,150009,,,110029,1,130074,T_RuneLevel_SpecialAttributeTIP_150009_15
150010,,,150010,5,150,,,,
150010,1,,150010,10,180,110010,1,130027,T_RuneLevel_SpecialAttributeTIP_150010_1
150010,2,,150010,15,210,110011,1,,
150010,3,,150010,20,240,110012,1,,
150010,4,,150010,30,270,110013,1,,
150010,5,,150010,40,330,110014,1,130028,T_RuneLevel_SpecialAttributeTIP_150010_5
150010,6,,150010,50,400,110015,1,,
150010,7,,150010,65,470,110016,1,,
150010,8,,150010,85,580,110017,1,,
150010,9,,150010,115,740,110018,1,,
150010,10,,150010,145,900,110019,1,130029,T_RuneLevel_SpecialAttributeTIP_150010_10
150010,11,,150010,175,1110,110025,1,,
150010,12,,150010,205,1320,110026,1,,
150010,13,,150010,245,1580,110027,1,,
150010,14,,150010,285,1840,110028,1,,
150010,15,,150010,,,110029,1,130075,T_RuneLevel_SpecialAttributeTIP_150010_15
150011,,,150011,5,150,,,,
150011,1,,150011,10,180,110010,1,130030,T_RuneLevel_SpecialAttributeTIP_100010_1
150011,2,,150011,15,210,110011,1,,
150011,3,,150011,20,240,110012,1,,
150011,4,,150011,30,270,110013,1,,
150011,5,,150011,40,330,110014,1,130031,T_RuneLevel_SpecialAttributeTIP_100010_5
150011,6,,150011,50,400,110015,1,,
150011,7,,150011,65,470,110016,1,,
150011,8,,150011,85,580,110017,1,,
150011,9,,150011,115,740,110018,1,,
150011,10,,150011,145,900,110019,1,130032,T_RuneLevel_SpecialAttributeTIP_100010_10
150011,11,,150011,175,1110,110025,1,,
150011,12,,150011,205,1320,110026,1,,
150011,13,,150011,245,1580,110027,1,,
150011,14,,150011,285,1840,110028,1,,
150011,15,,150011,,,110029,1,130076,T_RuneLevel_SpecialAttributeTIP_150011_15
150012,,,150012,5,150,,,,
150012,1,,150012,10,180,110010,1,130033,T_RuneLevel_SpecialAttributeTIP_150012_1
150012,2,,150012,15,210,110011,1,,
150012,3,,150012,20,240,110012,1,,
150012,4,,150012,30,270,110013,1,,
150012,5,,150012,40,330,110014,1,130034,T_RuneLevel_SpecialAttributeTIP_150012_5
150012,6,,150012,50,400,110015,1,,
150012,7,,150012,65,470,110016,1,,
150012,8,,150012,85,580,110017,1,,
150012,9,,150012,115,740,110018,1,,
150012,10,,150012,145,900,110019,1,130035,T_RuneLevel_SpecialAttributeTIP_150012_10
150012,11,,150012,175,1110,110025,1,,
150012,12,,150012,205,1320,110026,1,,
150012,13,,150012,245,1580,110027,1,,
150012,14,,150012,285,1840,110028,1,,
150012,15,,150012,,,110029,1,130077,T_RuneLevel_SpecialAttributeTIP_150012_15
150013,,,150013,5,150,,,,
150013,1,,150013,10,180,110010,1,130036,T_RuneLevel_SpecialAttributeTIP_100004_5
150013,2,,150013,15,210,110011,1,,
150013,3,,150013,20,240,110012,1,,
150013,4,,150013,30,270,110013,1,,
150013,5,,150013,40,330,110014,1,130037,T_RuneLevel_SpecialAttributeTIP_100004_10
150013,6,,150013,50,400,110015,1,,
150013,7,,150013,65,470,110016,1,,
150013,8,,150013,85,580,110017,1,,
150013,9,,150013,115,740,110018,1,,
150013,10,,150013,145,900,110019,1,130038,T_RuneLevel_SpecialAttributeTIP_150007_10
150013,11,,150013,175,1110,110025,1,,
150013,12,,150013,205,1320,110026,1,,
150013,13,,150013,245,1580,110027,1,,
150013,14,,150013,285,1840,110028,1,,
150013,15,,150013,,,110029,1,130078,T_RuneLevel_SpecialAttributeTIP_150007_15
150014,,,150014,5,150,,,,
150014,1,,150014,10,180,110010,1,130039,T_RuneLevel_SpecialAttributeTIP_150014_1
150014,2,,150014,15,210,110011,1,,
150014,3,,150014,20,240,110012,1,,
150014,4,,150014,30,270,110013,1,,
150014,5,,150014,40,330,110014,1,130040,T_RuneLevel_SpecialAttributeTIP_150014_5
150014,6,,150014,50,400,110015,1,,
150014,7,,150014,65,470,110016,1,,
150014,8,,150014,85,580,110017,1,,
150014,9,,150014,115,740,110018,1,,
150014,10,,150014,145,900,110019,1,130041,T_RuneLevel_SpecialAttributeTIP_150014_10
150014,11,,150014,175,1110,110025,1,,
150014,12,,150014,205,1320,110026,1,,
150014,13,,150014,245,1580,110027,1,,
150014,14,,150014,285,1840,110028,1,,
150014,15,,150014,,,110029,1,130079,T_RuneLevel_SpecialAttributeTIP_150014_15
150015,,,150015,5,150,,,,
150015,1,,150015,10,180,110010,1,130042,T_RuneLevel_SpecialAttributeTIP_100000_5
150015,2,,150015,15,210,110011,1,,
150015,3,,150015,20,240,110012,1,,
150015,4,,150015,30,270,110013,1,,
150015,5,,150015,40,330,110014,1,130043,T_RuneLevel_SpecialAttributeTIP_100000_10
150015,6,,150015,50,400,110015,1,,
150015,7,,150015,65,470,110016,1,,
150015,8,,150015,85,580,110017,1,,
150015,9,,150015,115,740,110018,1,,
150015,10,,150015,145,900,110019,1,130044,T_RuneLevel_SpecialAttributeTIP_150001_10
150015,11,,150015,175,1110,110025,1,,
150015,12,,150015,205,1320,110026,1,,
150015,13,,150015,245,1580,110027,1,,
150015,14,,150015,285,1840,110028,1,,
150015,15,,150015,,,110029,1,130080,T_RuneLevel_SpecialAttributeTIP_150001_15
150016,,,150016,5,150,,,,
150016,1,,150016,10,180,110010,1,130045,T_RuneLevel_SpecialAttributeTIP_150016_1
150016,2,,150016,15,210,110011,1,,
150016,3,,150016,20,240,110012,1,,
150016,4,,150016,30,270,110013,1,,
150016,5,,150016,40,330,110014,1,130046,T_RuneLevel_SpecialAttributeTIP_150016_5
150016,6,,150016,50,400,110015,1,,
150016,7,,150016,65,470,110016,1,,
150016,8,,150016,85,580,110017,1,,
150016,9,,150016,115,740,110018,1,,
150016,10,,150016,145,900,110019,1,130047,T_RuneLevel_SpecialAttributeTIP_150016_10
150016,11,,150016,175,1110,110025,1,,
150016,12,,150016,205,1320,110026,1,,
150016,13,,150016,245,1580,110027,1,,
150016,14,,150016,285,1840,110028,1,,
150016,15,,150016,,,110029,1,130081,T_RuneLevel_SpecialAttributeTIP_150016_15
150017,,,150017,5,150,,,,
150017,1,,150017,10,180,110010,1,130048,T_RuneLevel_SpecialAttributeTIP_150009_1
150017,2,,150017,15,210,110011,1,,
150017,3,,150017,20,240,110012,1,,
150017,4,,150017,30,270,110013,1,,
150017,5,,150017,40,330,110014,1,130049,T_RuneLevel_SpecialAttributeTIP_150009_5
150017,6,,150017,50,400,110015,1,,
150017,7,,150017,65,470,110016,1,,
150017,8,,150017,85,580,110017,1,,
150017,9,,150017,115,740,110018,1,,
150017,10,,150017,145,900,110019,1,130050,T_RuneLevel_SpecialAttributeTIP_150009_10
150017,11,,150017,175,1110,110025,1,,
150017,12,,150017,205,1320,110026,1,,
150017,13,,150017,245,1580,110027,1,,
150017,14,,150017,285,1840,110028,1,,
150017,15,,150017,,,110029,1,130082,T_RuneLevel_SpecialAttributeTIP_150009_15
150018,,,150018,5,150,,,,
150018,1,,150018,10,180,110010,1,130051,T_RuneLevel_SpecialAttributeTIP_150018_1
150018,2,,150018,15,210,110011,1,,
150018,3,,150018,20,240,110012,1,,
150018,4,,150018,30,270,110013,1,,
150018,5,,150018,40,330,110014,1,130052,T_RuneLevel_SpecialAttributeTIP_150018_5
150018,6,,150018,50,400,110015,1,,
150018,7,,150018,65,470,110016,1,,
150018,8,,150018,85,580,110017,1,,
150018,9,,150018,115,740,110018,1,,
150018,10,,150018,145,900,110019,1,130052,T_RuneLevel_SpecialAttributeTIP_150018_10
150018,11,,150018,175,1110,110025,1,,
150018,12,,150018,205,1320,110026,1,,
150018,13,,150018,245,1580,110027,1,,
150018,14,,150018,285,1840,110028,1,,
150018,15,,150018,,,110029,1,130083,T_RuneLevel_SpecialAttributeTIP_150018_15
150019,,,150019,5,150,,,,
150019,1,,150019,10,180,110010,1,130054,T_RuneLevel_SpecialAttributeTIP_100004_5
150019,2,,150019,15,210,110011,1,,
150019,3,,150019,20,240,110012,1,,
150019,4,,150019,30,270,110013,1,,
150019,5,,150019,40,330,110014,1,130055,T_RuneLevel_SpecialAttributeTIP_100004_10
150019,6,,150019,50,400,110015,1,,
150019,7,,150019,65,470,110016,1,,
150019,8,,150019,85,580,110017,1,,
150019,9,,150019,115,740,110018,1,,
150019,10,,150019,145,900,110019,1,130056,T_RuneLevel_SpecialAttributeTIP_150007_10
150019,11,,150019,175,1110,110025,1,,
150019,12,,150019,205,1320,110026,1,,
150019,13,,150019,245,1580,110027,1,,
150019,14,,150019,285,1840,110028,1,,
150019,15,,150019,,,110029,1,130084,T_RuneLevel_SpecialAttributeTIP_150007_15
150020,,,150020,5,150,,,,
150020,1,,150020,10,180,110010,1,130057,T_RuneLevel_SpecialAttributeTIP_150020_1
150020,2,,150020,15,210,110011,1,,
150020,3,,150020,20,240,110012,1,,
150020,4,,150020,30,270,110013,1,,
150020,5,,150020,40,330,110014,1,130058,T_RuneLevel_SpecialAttributeTIP_150020_5
150020,6,,150020,50,400,110015,1,,
150020,7,,150020,65,470,110016,1,,
150020,8,,150020,85,580,110017,1,,
150020,9,,150020,115,740,110018,1,,
150020,10,,150020,145,900,110019,1,130059,T_RuneLevel_SpecialAttributeTIP_150020_10
150020,11,,150020,175,1110,110025,1,,
150020,12,,150020,205,1320,110026,1,,
150020,13,,150020,245,1580,110027,1,,
150020,14,,150020,285,1840,110028,1,,
150020,15,,150020,,,110029,1,130085,T_RuneLevel_SpecialAttributeTIP_150020_15
150021,,,150021,5,150,,,,
150021,1,,150021,10,180,110010,1,130060,T_RuneLevel_SpecialAttributeTIP_100004_5
150021,2,,150021,15,210,110011,1,,
150021,3,,150021,20,240,110012,1,,
150021,4,,150021,30,270,110013,1,,
150021,5,,150021,40,330,110014,1,130061,T_RuneLevel_SpecialAttributeTIP_100004_10
150021,6,,150021,50,400,110015,1,,
150021,7,,150021,65,470,110016,1,,
150021,8,,150021,85,580,110017,1,,
150021,9,,150021,115,740,110018,1,,
150021,10,,150021,145,900,110019,1,130062,T_RuneLevel_SpecialAttributeTIP_150007_10
150021,11,,150021,175,1110,110025,1,,
150021,12,,150021,205,1320,110026,1,,
150021,13,,150021,245,1580,110027,1,,
150021,14,,150021,285,1840,110028,1,,
150021,15,,150021,,,110029,1,130086,T_RuneLevel_SpecialAttributeTIP_150007_15
150022,,,150022,5,150,,,,
150022,1,,150022,10,180,110010,1,130063,T_RuneLevel_SpecialAttributeTIP_150022_1
150022,2,,150022,15,210,110011,1,,
150022,3,,150022,20,240,110012,1,,
150022,4,,150022,30,270,110013,1,,
150022,5,,150022,40,330,110014,1,130064,T_RuneLevel_SpecialAttributeTIP_150022_5
150022,6,,150022,50,400,110015,1,,
150022,7,,150022,65,470,110016,1,,
150022,8,,150022,85,580,110017,1,,
150022,9,,150022,115,740,110018,1,,
150022,10,,150022,145,900,110019,1,130065,T_RuneLevel_SpecialAttributeTIP_150022_10
150022,11,,150022,175,1110,110025,1,,
150022,12,,150022,205,1320,110026,1,,
150022,13,,150022,245,1580,110027,1,,
150022,14,,150022,285,1840,110028,1,,
150022,15,,150022,,,110029,1,130087,T_RuneLevel_SpecialAttributeTIP_150022_15
150023,,,150023,15,750,,,,
150023,1,,150023,30,900,110010,1,130088,T_RuneLevel_SpecialAttributeTIP_100000_5
150023,2,,150023,45,1050,110011,1,,
150023,3,,150023,60,1200,110012,1,,
150023,4,,150023,90,1350,110013,1,,
150023,5,,150023,120,1500,110014,1,130089,T_RuneLevel_SpecialAttributeTIP_100000_10
150023,6,,150023,150,1900,110015,1,,
150023,7,,150023,190,2600,110016,1,,
150023,8,,150023,230,3700,110017,1,,
150023,9,,150023,300,6000,110018,1,,
150023,10,,150023,,,110019,1,130128,T_RuneLevel_SpecialAttributeTIP_150001_10
150024,,,150024,15,750,,,,
150024,1,,150024,30,900,110010,1,130090,T_RuneLevel_SpecialAttributeTIP_100000_5
150024,2,,150024,45,1050,110011,1,,
150024,3,,150024,60,1200,110012,1,,
150024,4,,150024,90,1350,110013,1,,
150024,5,,150024,120,1500,110014,1,130091,T_RuneLevel_SpecialAttributeTIP_100000_10
150024,6,,150024,150,1900,110015,1,,
150024,7,,150024,190,2600,110016,1,,
150024,8,,150024,230,3700,110017,1,,
150024,9,,150024,300,6000,110018,1,,
150024,10,,150024,,,110019,1,130128,T_RuneLevel_SpecialAttributeTIP_150001_10
150025,,,150025,15,750,,,,
150025,1,,150025,30,900,110010,1,130092,T_RuneLevel_SpecialAttributeTIP_100000_5
150025,2,,150025,45,1050,110011,1,,
150025,3,,150025,60,1200,110012,1,,
150025,4,,150025,90,1350,110013,1,,
150025,5,,150025,120,1500,110014,1,130093,T_RuneLevel_SpecialAttributeTIP_100000_10
150025,6,,150025,150,1900,110015,1,,
150025,7,,150025,190,2600,110016,1,,
150025,8,,150025,230,3700,110017,1,,
150025,9,,150025,300,6000,110018,1,,
150025,10,,150025,,,110019,1,130128,T_RuneLevel_SpecialAttributeTIP_150001_10
150026,,,150026,5,150,,,,
150026,1,,150026,10,180,110010,1,130094,T_RuneLevel_SpecialAttributeTIP_150026_1
150026,2,,150026,15,210,110011,1,,
150026,3,,150026,20,240,110012,1,,
150026,4,,150026,30,270,110013,1,,
150026,5,,150026,40,330,110014,1,130095,T_RuneLevel_SpecialAttributeTIP_150026_5
150026,6,,150026,50,400,110015,1,,
150026,7,,150026,65,470,110016,1,,
150026,8,,150026,85,580,110017,1,,
150026,9,,150026,115,740,110018,1,,
150026,10,,150026,145,900,110019,1,130096,T_RuneLevel_SpecialAttributeTIP_150026_10
150026,11,,150026,175,1110,110025,1,,
150026,12,,150026,205,1320,110026,1,,
150026,13,,150026,245,1580,110027,1,,
150026,14,,150026,285,1840,110028,1,,
150026,15,,150026,,,110029,1,130097,T_RuneLevel_SpecialAttributeTIP_150026_15
150027,,,150027,5,150,,,,
150027,1,,150027,10,180,110010,1,130098,T_RuneLevel_SpecialAttributeTIP_150027_1
150027,2,,150027,15,210,110011,1,,
150027,3,,150027,20,240,110012,1,,
150027,4,,150027,30,270,110013,1,,
150027,5,,150027,40,330,110014,1,130099,T_RuneLevel_SpecialAttributeTIP_150027_5
150027,6,,150027,50,400,110015,1,,
150027,7,,150027,65,470,110016,1,,
150027,8,,150027,85,580,110017,1,,
150027,9,,150027,115,740,110018,1,,
150027,10,,150027,145,900,110019,1,130100,T_RuneLevel_SpecialAttributeTIP_150027_10
150027,11,,150027,175,1110,110025,1,,
150027,12,,150027,205,1320,110026,1,,
150027,13,,150027,245,1580,110027,1,,
150027,14,,150027,285,1840,110028,1,,
150027,15,,150027,,,110029,1,130101,T_RuneLevel_SpecialAttributeTIP_150027_15
150028,,,150028,50,1000,,,,
150028,1,,150028,100,1500,110030,1,130102,T_RuneLevel_SpecialAttributeTIP_150028_1
150028,2,,150028,150,2000,110031,1,,
150028,3,,150028,200,3000,110032,1,,
150028,4,,150028,250,4000,110033,1,,
150028,5,,150028,300,6000,110034,1,130103,T_RuneLevel_SpecialAttributeTIP_150028_5
150028,6,,150028,350,10000,110043,1,,
150028,7,,150028,,,110044,1,131104,T_RuneLevel_SpecialAttributeTIP_150028_7
150029,,,150029,50,1000,,,,
150029,1,,150029,100,1500,110030,1,130102,T_RuneLevel_SpecialAttributeTIP_150028_1
150029,2,,150029,150,2000,110031,1,,
150029,3,,150029,200,3000,110032,1,,
150029,4,,150029,250,4000,110033,1,,
150029,5,,150029,300,6000,110034,1,130103,T_RuneLevel_SpecialAttributeTIP_150028_5
150029,6,,150029,350,10000,110043,1,,
150029,7,,150029,,,110044,1,131104,T_RuneLevel_SpecialAttributeTIP_150028_7
150030,,,150030,50,1000,,,,
150030,1,,150030,100,1500,110030,1,130102,T_RuneLevel_SpecialAttributeTIP_150028_1
150030,2,,150030,150,2000,110031,1,,
150030,3,,150030,200,3000,110032,1,,
150030,4,,150030,250,4000,110033,1,,
150030,5,,150030,300,6000,110034,1,130103,T_RuneLevel_SpecialAttributeTIP_150028_5
150030,6,,150030,350,10000,110043,1,,
150030,7,,150030,,,110044,1,131104,T_RuneLevel_SpecialAttributeTIP_150028_7
150031,,,150031,50,1000,,,,
150031,1,,150031,100,1500,110030,1,130102,T_RuneLevel_SpecialAttributeTIP_150028_1
150031,2,,150031,150,2000,110031,1,,
150031,3,,150031,200,3000,110032,1,,
150031,4,,150031,250,4000,110033,1,,
150031,5,,150031,300,6000,110034,1,130103,T_RuneLevel_SpecialAttributeTIP_150028_5
150031,6,,150031,350,10000,110043,1,,
150031,7,,150031,,,110044,1,131104,T_RuneLevel_SpecialAttributeTIP_150028_7
150032,,,150032,50,1000,,,,
150032,1,,150032,100,1500,110030,1,130102,T_RuneLevel_SpecialAttributeTIP_150028_1
150032,2,,150032,150,2000,110031,1,,
150032,3,,150032,200,3000,110032,1,,
150032,4,,150032,250,4000,110033,1,,
150032,5,,150032,300,6000,110034,1,130103,T_RuneLevel_SpecialAttributeTIP_150028_5
150032,6,,150032,350,10000,110043,1,,
150032,7,,150032,,,110044,1,131104,T_RuneLevel_SpecialAttributeTIP_150028_7
150033,,,150033,50,1000,,,,
150033,1,,150033,100,1500,110030,1,130102,T_RuneLevel_SpecialAttributeTIP_150028_1
150033,2,,150033,150,2000,110031,1,,
150033,3,,150033,200,3000,110032,1,,
150033,4,,150033,250,4000,110033,1,,
150033,5,,150033,300,6000,110034,1,130103,T_RuneLevel_SpecialAttributeTIP_150028_5
150033,6,,150033,350,10000,110043,1,,
150033,7,,150033,,,110044,1,131104,T_RuneLevel_SpecialAttributeTIP_150028_7
150034,,,150034,50,1000,,,,
150034,1,,150034,100,1500,110030,1,130102,T_RuneLevel_SpecialAttributeTIP_150028_1
150034,2,,150034,150,2000,110031,1,,
150034,3,,150034,200,3000,110032,1,,
150034,4,,150034,250,4000,110033,1,,
150034,5,,150034,300,6000,110034,1,130103,T_RuneLevel_SpecialAttributeTIP_150028_5
150034,6,,150034,350,10000,110043,1,,
150034,7,,150034,,,110044,1,131104,T_RuneLevel_SpecialAttributeTIP_150028_7
150035,,,150035,50,1000,,,,
150035,1,,150035,100,1500,110030,1,130102,T_RuneLevel_SpecialAttributeTIP_150028_1
150035,2,,150035,150,2000,110031,1,,
150035,3,,150035,200,3000,110032,1,,
150035,4,,150035,250,4000,110033,1,,
150035,5,,150035,300,6000,110034,1,130103,T_RuneLevel_SpecialAttributeTIP_150028_5
150035,6,,150035,350,10000,110043,1,,
150035,7,,150035,,,110044,1,131104,T_RuneLevel_SpecialAttributeTIP_150028_7
150036,,,150036,50,1000,,,,
150036,1,,150036,100,1500,110030,1,130102,T_RuneLevel_SpecialAttributeTIP_150028_1
150036,2,,150036,150,2000,110031,1,,
150036,3,,150036,200,3000,110032,1,,
150036,4,,150036,250,4000,110033,1,,
150036,5,,150036,300,6000,110034,1,130103,T_RuneLevel_SpecialAttributeTIP_150028_5
150036,6,,150036,350,10000,110043,1,,
150036,7,,150036,,,110044,1,131104,T_RuneLevel_SpecialAttributeTIP_150028_7
150037,,,150037,50,1000,,,,
150037,1,,150037,100,1500,110030,1,130102,T_RuneLevel_SpecialAttributeTIP_150028_1
150037,2,,150037,150,2000,110031,1,,
150037,3,,150037,200,3000,110032,1,,
150037,4,,150037,250,4000,110033,1,,
150037,5,,150037,300,6000,110034,1,130103,T_RuneLevel_SpecialAttributeTIP_150028_5
150037,6,,150037,350,10000,110043,1,,
150037,7,,150037,,,110044,1,131104,T_RuneLevel_SpecialAttributeTIP_150028_7
150038,,,150038,50,1000,,,,
150038,1,,150038,100,1500,110030,1,130102,T_RuneLevel_SpecialAttributeTIP_150028_1
150038,2,,150038,150,2000,110031,1,,
150038,3,,150038,200,3000,110032,1,,
150038,4,,150038,250,4000,110033,1,,
150038,5,,150038,300,6000,110034,1,130103,T_RuneLevel_SpecialAttributeTIP_150028_5
150038,6,,150038,350,10000,110043,1,,
150038,7,,150038,,,110044,1,131104,T_RuneLevel_SpecialAttributeTIP_150028_7
150039,,,150039,50,1000,,,,
150039,1,,150039,100,1500,110030,1,130102,T_RuneLevel_SpecialAttributeTIP_150028_1
150039,2,,150039,150,2000,110031,1,,
150039,3,,150039,200,3000,110032,1,,
150039,4,,150039,250,4000,110033,1,,
150039,5,,150039,300,6000,110034,1,130103,T_RuneLevel_SpecialAttributeTIP_150028_5
150039,6,,150039,350,10000,110043,1,,
150039,7,,150039,,,110044,1,131104,T_RuneLevel_SpecialAttributeTIP_150028_7
150040,,,150040,15,750,,,,
150040,1,,150040,30,900,110010,1,130088,T_RuneLevel_SpecialAttributeTIP_100000_5
150040,2,,150040,45,1050,110011,1,,
150040,3,,150040,60,1200,110012,1,,
150040,4,,150040,90,1350,110013,1,,
150040,5,,150040,120,1500,110014,1,130089,T_RuneLevel_SpecialAttributeTIP_100000_10
150040,6,,150040,150,1900,110015,1,,
150040,7,,150040,190,2600,110016,1,,
150040,8,,150040,230,3700,110017,1,,
150040,9,,150040,300,6000,110018,1,,
150040,10,,150040,,,110019,1,130128,T_RuneLevel_SpecialAttributeTIP_150001_10
150041,,,150041,15,750,,,,
150041,1,,150041,30,900,110010,1,130088,T_RuneLevel_SpecialAttributeTIP_100000_5
150041,2,,150041,45,1050,110011,1,,
150041,3,,150041,60,1200,110012,1,,
150041,4,,150041,90,1350,110013,1,,
150041,5,,150041,120,1500,110014,1,130089,T_RuneLevel_SpecialAttributeTIP_100000_10
150041,6,,150041,150,1900,110015,1,,
150041,7,,150041,190,2600,110016,1,,
150041,8,,150041,230,3700,110017,1,,
150041,9,,150041,300,6000,110018,1,,
150041,10,,150041,,,110019,1,130128,T_RuneLevel_SpecialAttributeTIP_150001_10
150042,,,150042,15,750,,,,
150042,1,,150042,30,900,110010,1,130088,T_RuneLevel_SpecialAttributeTIP_100000_5
150042,2,,150042,45,1050,110011,1,,
150042,3,,150042,60,1200,110012,1,,
150042,4,,150042,90,1350,110013,1,,
150042,5,,150042,120,1500,110014,1,130089,T_RuneLevel_SpecialAttributeTIP_100000_10
150042,6,,150042,150,1900,110015,1,,
150042,7,,150042,190,2600,110016,1,,
150042,8,,150042,230,3700,110017,1,,
150042,9,,150042,300,6000,110018,1,,
150042,10,,150042,,,110019,1,130128,T_RuneLevel_SpecialAttributeTIP_150001_10
150043,,,150043,15,750,,,,
150043,1,,150043,30,900,110010,1,130088,T_RuneLevel_SpecialAttributeTIP_100000_5
150043,2,,150043,45,1050,110011,1,,
150043,3,,150043,60,1200,110012,1,,
150043,4,,150043,90,1350,110013,1,,
150043,5,,150043,120,1500,110014,1,130089,T_RuneLevel_SpecialAttributeTIP_100000_10
150043,6,,150043,150,1900,110015,1,,
150043,7,,150043,190,2600,110016,1,,
150043,8,,150043,230,3700,110017,1,,
150043,9,,150043,300,6000,110018,1,,
150043,10,,150043,,,110019,1,130128,T_RuneLevel_SpecialAttributeTIP_150001_10
150044,,,150044,15,750,,,,
150044,1,,150044,30,900,110010,1,130088,T_RuneLevel_SpecialAttributeTIP_100000_5
150044,2,,150044,45,1050,110011,1,,
150044,3,,150044,60,1200,110012,1,,
150044,4,,150044,90,1350,110013,1,,
150044,5,,150044,120,1500,110014,1,130089,T_RuneLevel_SpecialAttributeTIP_100000_10
150044,6,,150044,150,1900,110015,1,,
150044,7,,150044,190,2600,110016,1,,
150044,8,,150044,230,3700,110017,1,,
150044,9,,150044,300,6000,110018,1,,
150044,10,,150044,,,110019,1,130128,T_RuneLevel_SpecialAttributeTIP_150001_10
150045,,,150045,15,750,,,,
150045,1,,150045,30,900,110010,1,130088,T_RuneLevel_SpecialAttributeTIP_100000_5
150045,2,,150045,45,1050,110011,1,,
150045,3,,150045,60,1200,110012,1,,
150045,4,,150045,90,1350,110013,1,,
150045,5,,150045,120,1500,110014,1,130089,T_RuneLevel_SpecialAttributeTIP_100000_10
150045,6,,150045,150,1900,110015,1,,
150045,7,,150045,190,2600,110016,1,,
