ID,Type,Group,NameKey,ItemIDs,SpecialItemIDs,Count,DropID,ExtraDropIDs,PriceItemID,Price,PrefabID,PrevStepID,IAPID,ResetType,ResetInterval,BuyLimit,LoginHourLimit,FreeInterval,FreeCumulative,FreeBuyLimit,BeginFree,VipLevel,ValueFunction,Value,Activity,VersionControls
400003,8,,T_NewStore_NameKey_400003,350101,,1,,,11,1140,,,,,,,,,,,,,,,,284
400004,8,,T_NewStore_NameKey_400004,350101,,1,,,11,1125,,,,,,,,,,,,,,,,285
400005,6,,T_NewStore_NameKey_400005,,,,,,2,2000,,,,,,,,,,,,,,,,
400008,10,,T_NewStore_NameKey_400008,350201,,1,,,11,3750,,,,,,,,,,,,,,,,292-108
400009,10,,T_NewStore_NameKey_400009,350202,,1,,,11,3750,,,,,,,,,,,,,,,,293-108
400010,10,,T_NewStore_NameKey_400010,350203,,1,,,11,3750,,,,,,,,,,,,,,,,294-108
400011,10,,T_NewStore_NameKey_400011,350204,,1,,,11,3750,,,,,,,,,,,,,,,,310-108
400012,10,,T_NewStore_NameKey_400012,350205,,1,,,11,3750,,,,,,,,,,,,,,,,311-108
400013,10,,T_NewStore_NameKey_400013,350206,,1,,,11,3750,,,,,,,,,,,,,,,,312-108
400014,10,,T_NewStore_NameKey_400014,350207,,1,,,11,3750,,,,,,,,,,,,,,,,313-108
400015,10,,T_NewStore_NameKey_400015,350208,,1,,,11,3750,,,,,,,,,,,,,,,,314-108
400016,10,,T_NewStore_NameKey_400016,350209,,1,,,11,3750,,,,,,,,,,,,,,,,315-108
400017,10,,T_NewStore_NameKey_400017,350210,,1,,,11,3750,,,,,,,,,,,,,,,,316-108
400018,10,,T_NewStore_NameKey_400018,350211,,1,,,11,3750,,,,,,,,,,,,,,,,317-108
400019,10,,T_NewStore_NameKey_400019,350212,,1,,,11,3750,,,,,,,,,,,,,,,,318-108
400020,10,,T_NewStore_NameKey_400020,350213,,1,,,11,3750,,,,,,,,,,,,,,,,321-108
400021,10,,T_NewStore_NameKey_400021,350214,,1,,,11,3750,,,,,,,,,,,,,,,,322-108
400022,10,,T_NewStore_NameKey_400022,350215,,1,,,11,3750,,,,,,,,,,,,,,,,323-108
400023,10,,T_NewStore_NameKey_400023,350216,,1,,,11,3750,,,,,,,,,,,,,,,,331-108
400024,10,,T_NewStore_NameKey_400024,350217,,1,,,11,3750,,,,,,,,,,,,,,,,334-108
400025,10,,T_NewStore_NameKey_400025,350218,,1,,,11,3750,,,,,,,,,,,,,,,,338-108
400026,10,,T_NewStore_NameKey_400026,350219,,1,,,11,3750,,,,,,,,,,,,,,,,340-108
400027,10,,T_NewStore_NameKey_400027,350220,,1,,,11,3750,,,,,,,,,,,,,,,,342-108
400028,10,,T_NewStore_NameKey_400028,350221,,1,,,11,3750,,,,,,,,,,,,,,,,344-108
400029,10,,T_NewStore_NameKey_400029,350222,,1,,,11,3750,,,,,,,,,,,,,,,,346-108
400030,10,,T_NewStore_NameKey_400030,350290,,1,,,11,3750,,,,,,,,,,,,,,,,348-108
400031,10,,T_NewStore_NameKey_400031,350291,,1,,,11,3750,,,,,,,,,,,,,,,,501-108
400032,10,,T_NewStore_NameKey_400032,350223,,1,,,11,3750,,,,,,,,,,,,,,,,503-108
400033,10,,T_NewStore_NameKey_400033,350224,,1,,,11,3750,,,,,,,,,,,,,,,,505-108
400034,10,,T_NewStore_NameKey_400034,350225,,1,,,11,3750,,,,,,,,,,,,,,,,507-108
400035,10,,T_NewStore_NameKey_400035,350226,,1,,,11,3750,,,,,,,,,,,,,,,,509-108
400036,10,,T_NewStore_NameKey_400036,350227,,1,,,11,3750,,,,,,,,,,,,,,,,511-108-59
400037,10,,T_NewStore_NameKey_400037,350228,,1,,,11,3750,,,,,,,,,,,,,,,,513-108
400038,10,,T_NewStore_NameKey_400038,350229,,1,,,11,3750,,,,,,,,,,,,,,,,515-108
400039,10,,T_NewStore_NameKey_400039,350230,,1,,,11,3750,,,,,,,,,,,,,,,,517-108
400040,10,,T_NewStore_NameKey_400040,350231,,1,,,11,3750,,,,,,,,,,,,,,,,519-108
400041,10,,T_NewStore_NameKey_400041,350232,,1,,,11,3750,,,,,,,,,,,,,,,,521-108
400042,10,,T_NewStore_NameKey_400042,350233,,1,,,11,3750,,,,,,,,,,,,,,,,523-108
400043,10,,T_NewStore_NameKey_400043,350234,,1,,,11,3750,,,,,,,,,,,,,,,,525-108
400044,10,,T_NewStore_NameKey_400044,350235,,1,,,11,3750,,,,,,,,,,,,,,,,527-108
400045,10,,T_NewStore_NameKey_400045,350236,,1,,,11,3750,,,,,,,,,,,,,,,,529-108
400046,10,,T_NewStore_NameKey_400046,350237,,1,,,11,3750,,,,,,,,,,,,,,,,531-108
400047,10,,T_NewStore_NameKey_400047,350238,,1,,,11,3750,,,,,,,,,,,,,,,,533-108
400048,10,,T_NewStore_NameKey_400048,350239,,1,,,11,3750,,,,,,,,,,,,,,,,535-108
400049,10,,T_NewStore_NameKey_400049,350240,,1,,,11,3750,,,,,,,,,,,,,,,,537-108
400050,10,,T_NewStore_NameKey_400050,350241,,1,,,11,3750,,,,,,,,,,,,,,,,539-108
400051,10,,T_NewStore_NameKey_400051,350242,,1,,,11,3750,,,,,,,,,,,,,,,,541-108
500001,11,11,T_NewStore_NameKey_500001,350102,,1,,,11,380,,,,,,,,,,,,,,,,320
500002,11,11,T_NewStore_NameKey_500002,350104,,1,,,,,,,,,,,,,,,,,,,,320
500003,11,12,T_NewStore_NameKey_500003,350103,,1,,,11,760,,,,,,,,,,,,,,,,320
500004,11,12,T_NewStore_NameKey_500004,350105,,1,,,,,,,,,,,,,,,,,,,,320
500005,11,11,T_NewStore_NameKey_500005,350102,,1,,,11,500,,,,,,,,,,,,,,,,319
500006,11,11,T_NewStore_NameKey_500006,350104,,1,,,,,,,,,,,,,,,,,,,,319
500007,11,12,T_NewStore_NameKey_500007,350103,,1,,,11,1000,,,,,,,,,,,,,,,,319
500008,11,12,T_NewStore_NameKey_500008,350105,,1,,,,,,,,,,,,,,,,,,,,319
3001,30,,T_NewStore_NameKey_3001,831,,1,,,1,,,,,,,1,,,,,1,,,,,59
3002,30,,T_NewStore_NameKey_3002,935,,1,,832,2,150,,,,,,1,,,,,,1,Selectable,1,,59
3003,30,,T_NewStore_NameKey_3003,833,,1,,,2,450,,,,,,1,,,,,,2,,,,59
3004,30,,T_NewStore_NameKey_3004,834,,1,,,2,1000,,,,,,1,,,,,,3,,,,59
3005,30,,T_NewStore_NameKey_3005,835,,1,,,2,1500,,,,,,1,,,,,,4,,,,59
3006,30,,T_NewStore_NameKey_3006,836,,1,,,2,2500,,,,,,1,,,,,,5,,,,59
3007,30,,T_NewStore_NameKey_3007,934,,1,,837,2,3000,,,,,,1,,,,,,6,Selectable,1,,59
3008,30,,T_NewStore_NameKey_3008,838,,1,,,2,3500,,,,,,1,,,,,,7,,,,59
3009,30,,T_NewStore_NameKey_3009,839,,1,,,2,4000,,,,,,1,,,,,,8,,,,59
3010,30,,T_NewStore_NameKey_3010,840,,1,,,2,5000,,,,,,1,,,,,,9,,,,59
3011,30,,T_NewStore_NameKey_3011,971,,1,,841,2,6000,,,,,,1,,,,,,10,Selectable,1,,59
3012,30,,T_NewStore_NameKey_3012,957-42037-45017-45019-850,,1,,852,2,6000,,,,,,1,,,,,,11,Selectable,1+0&1+1&1+0&1+0&1+0,,59-62
3013,30,,T_NewStore_NameKey_3013,957-942-45017-45019-850,,1,,853,2,6500,,,,,,1,,,,,,12,Selectable,1+0&1+1&1+0&1+0&1+0,,59-62
3014,30,,T_NewStore_NameKey_3014,45017-45019-850,,1,,854,2,7000,,,,,,1,,,,,,13,Selectable,1+0&1+0&1+0,,59-62
3015,30,,T_NewStore_NameKey_3015,957-42037-942-45017-45019-850,,1,,855,2,8000,,,,,,1,,,,,,14,Selectable,1+0&2+1&2+1&1+0&1+0&1+0,,59-62
3016,30,,T_NewStore_NameKey_3016,971-957-42037-942-45017-45019-850,,1,,856,2,9000,,,,,,1,,,,,,15,Selectable,1+0&2+0&3+1&3+1&1+0&1+0&1+0,,59-62
FST001,40,FE001,T_NewStore_NameKey_FST001,FG001,,50,,,2,6000,,,,,,2,,,,,,,,,,62
FST002,40,FE001,T_NewStore_NameKey_FST002,FG002,,50,,,2,6000,,,,,,2,,,,,,,,,,62
FST003,40,FE001,T_NewStore_NameKey_FST003,FG003,,50,,,2,6000,,,,,,2,,,,,,,,,,62
FST004,40,FE001,T_NewStore_NameKey_FST004,FG004,,50,,,2,6000,,,,,,2,,,,,,,,,,62
FST006,40,FE001,T_NewStore_NameKey_FST006,FG006,,50,,,2,6000,,,,,,2,,,,,,,,,,62-1001
FST007,40,FE001,T_NewStore_NameKey_FST007,FG007,,50,,,2,6000,,,,,,2,,,,,,,,,,62-1002
FC0011,41,FE001,T_NewStore_NameKey_FC0011,FC0011,,1,,,11,1000,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E017,,,,,1,,,,,,,,,,62
FC0012,41,FE001,T_NewStore_NameKey_FC0012,FC0012,,1,,,11,2000,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E017,FC0011,,,,1,,,,,,,,,,62
FC0013,41,FE001,T_NewStore_NameKey_FC0013,FC0013,,1,,,11,3000,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E017,FC0012,,,,1,,,,,,,,,,62
FC0014,41,FE001,T_NewStore_NameKey_FC0014,FC0014,,1,,,11,4000,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E017,FC0013,,,,1,,,,,,,,,,62
FC0021,41,FE002,T_NewStore_NameKey_FC0011,FC0021,,1,,,11,1000,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E003,,,,,1,,,,,,,,,,62
FC0022,41,FE002,T_NewStore_NameKey_FC0012,FC0022,,1,,,11,2000,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E003,FC0021,,,,1,,,,,,,,,,62
FC0023,41,FE002,T_NewStore_NameKey_FC0013,FC0023,,1,,,11,3000,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E003,FC0022,,,,1,,,,,,,,,,62
FC0024,41,FE002,T_NewStore_NameKey_FC0014,FC0024,,1,,,11,4000,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E003,FC0023,,,,1,,,,,,,,,,62
FC0031,41,FE003,T_NewStore_NameKey_FC0011,FC0031,,1,,,11,1000,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E000,,,,,1,,,,,,,,,,62
FC0032,41,FE003,T_NewStore_NameKey_FC0012,FC0032,,1,,,11,2000,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E000,FC0031,,,,1,,,,,,,,,,62
FC0033,41,FE003,T_NewStore_NameKey_FC0013,FC0033,,1,,,11,3000,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E000,FC0032,,,,1,,,,,,,,,,62
FC0034,41,FE003,T_NewStore_NameKey_FC0014,FC0034,,1,,,11,4000,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E000,FC0033,,,,1,,,,,,,,,,62
FC0042,41,FE004,T_NewStore_NameKey_FC0012,FC0042,,1,,,11,2000,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E002,,,,,1,,,,,,,,,,62
FC0043,41,FE004,T_NewStore_NameKey_FC0013,FC0043,,1,,,11,3000,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E002,FC0042,,,,1,,,,,,,,,,62
FC0044,41,FE004,T_NewStore_NameKey_FC0014,FC0044,,1,,,11,4000,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E002,FC0043,,,,1,,,,,,,,,,62
FC0061,41,FE006,T_NewStore_NameKey_FC0011,FC0061,,1,,,11,1000,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E008,,,,,1,,,,,,,,,,62-1001
FC0062,41,FE006,T_NewStore_NameKey_FC0012,FC0062,,1,,,11,2000,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E008,FC0061,,,,1,,,,,,,,,,62-1001
FC0063,41,FE006,T_NewStore_NameKey_FC0013,FC0063,,1,,,11,3000,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E008,FC0062,,,,1,,,,,,,,,,62-1001
FC0064,41,FE006,T_NewStore_NameKey_FC0014,FC0064,,1,,,11,4000,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E008,FC0063,,,,1,,,,,,,,,,62-1001
FC0071,41,FE007,T_NewStore_NameKey_FC0011,FC0071,,1,,,11,1000,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E010,,,,,1,,,,,,,,,,62-1002
FC0072,41,FE007,T_NewStore_NameKey_FC0012,FC0072,,1,,,11,2000,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E010,FC0071,,,,1,,,,,,,,,,62-1002
FC0073,41,FE007,T_NewStore_NameKey_FC0013,FC0073,,1,,,11,3000,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E010,FC0072,,,,1,,,,,,,,,,62-1002
FC0074,41,FE007,T_NewStore_NameKey_FC0014,FC0074,,1,,,11,4000,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E010,FC0073,,,,1,,,,,,,,,,62-1002
FC0081,41,FE008,T_NewStore_NameKey_FC0011,FC0081,,1,,,11,500,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E011,,,,,1,,,,,,,,,,62-1003
FC0082,41,FE008,T_NewStore_NameKey_FC0012,FC0082,,1,,,11,2000,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E011,FC0081,,,,1,,,,,,,,,,62-1003
FC0083,41,FE008,T_NewStore_NameKey_FC0013,FC0083,,1,,,11,3000,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E011,FC0082,,,,1,,,,,,,,,,62-1003
FC0084,41,FE008,T_NewStore_NameKey_FC0014,FC0084,,1,,,11,4000,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E011,FC0083,,,,1,,,,,,,,,,62-1003
FC0091,41,FE009,T_NewStore_NameKey_FC0011,FC0091,,1,,,11,500,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E016,,,,,1,,,,,,,,,,62-1004
FC0092,41,FE009,T_NewStore_NameKey_FC0012,FC0092,,1,,,11,2000,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E016,FC0091,,,,1,,,,,,,,,,62-1004
FC0093,41,FE009,T_NewStore_NameKey_FC0013,FC0093,,1,,,11,3000,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E016,FC0092,,,,1,,,,,,,,,,62-1004
FC0094,41,FE009,T_NewStore_NameKey_FC0014,FC0094,,1,,,11,4000,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E016,FC0093,,,,1,,,,,,,,,,62-1004
FC0101,41,FE010,T_NewStore_NameKey_FC0011,FC0101,,1,,,11,500,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E004,,,,,1,,,,,,,,,,62-1005
FC0102,41,FE010,T_NewStore_NameKey_FC0012,FC0102,,1,,,11,2000,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E004,FC0101,,,,1,,,,,,,,,,62-1005
FC0103,41,FE010,T_NewStore_NameKey_FC0013,FC0103,,1,,,11,3000,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E004,FC0102,,,,1,,,,,,,,,,62-1005
FC0104,41,FE010,T_NewStore_NameKey_FC0014,FC0104,,1,,,11,4000,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E004,FC0103,,,,1,,,,,,,,,,62-1005
FC0111,41,FE011,T_NewStore_NameKey_FC0011,FC0111,,1,,,11,500,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E009,,,,,1,,,,,,,,,,62-1006
FC0112,41,FE011,T_NewStore_NameKey_FC0012,FC0112,,1,,,11,2000,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E009,FC0111,,,,1,,,,,,,,,,62-1006
FC0113,41,FE011,T_NewStore_NameKey_FC0013,FC0113,,1,,,11,3000,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E009,FC0112,,,,1,,,,,,,,,,62-1006
FC0114,41,FE011,T_NewStore_NameKey_FC0014,FC0114,,1,,,11,4000,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E009,FC0113,,,,1,,,,,,,,,,62-1006
FC0121,41,FE012,T_NewStore_NameKey_FC0011,FC0121,,1,,,11,500,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E015,,,,,1,,,,,,,,,,62-1007
FC0122,41,FE012,T_NewStore_NameKey_FC0012,FC0122,,1,,,11,2000,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E015,FC0121,,,,1,,,,,,,,,,62-1007
FC0123,41,FE012,T_NewStore_NameKey_FC0013,FC0123,,1,,,11,3000,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E015,FC0122,,,,1,,,,,,,,,,62-1007
FC0124,41,FE012,T_NewStore_NameKey_FC0014,FC0124,,1,,,11,4000,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E015,FC0123,,,,1,,,,,,,,,,62-1007
FC0131,41,FE013,T_NewStore_NameKey_FC0011,FC0131,,1,,,11,500,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E014,,,,,1,,,,,,,,,,62-1008
FC0132,41,FE013,T_NewStore_NameKey_FC0012,FC0132,,1,,,11,2000,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E014,FC0131,,,,1,,,,,,,,,,62-1008
FC0133,41,FE013,T_NewStore_NameKey_FC0013,FC0133,,1,,,11,3000,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E014,FC0132,,,,1,,,,,,,,,,62-1008
FC0134,41,FE013,T_NewStore_NameKey_FC0014,FC0134,,1,,,11,4000,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E014,FC0133,,,,1,,,,,,,,,,62-1008
FC0141,41,FE014,T_NewStore_NameKey_FC0011,FC0141,,1,,,11,500,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E007,,,,,1,,,,,,,,,,62-1009
FC0142,41,FE014,T_NewStore_NameKey_FC0012,FC0142,,1,,,11,2000,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E007,FC0141,,,,1,,,,,,,,,,62-1009
FC0143,41,FE014,T_NewStore_NameKey_FC0013,FC0143,,1,,,11,3000,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E007,FC0142,,,,1,,,,,,,,,,62-1009
FC0144,41,FE014,T_NewStore_NameKey_FC0014,FC0144,,1,,,11,4000,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E007,FC0143,,,,1,,,,,,,,,,62-1009
FC0151,41,FE015,T_NewStore_NameKey_FC0011,FC0151,,1,,,11,500,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E013,,,,,1,,,,,,,,,,62-1010
FC0152,41,FE015,T_NewStore_NameKey_FC0012,FC0152,,1,,,11,2000,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E013,FC0151,,,,1,,,,,,,,,,62-1010
FC0153,41,FE015,T_NewStore_NameKey_FC0013,FC0153,,1,,,11,3000,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E013,FC0152,,,,1,,,,,,,,,,62-1010
FC0154,41,FE015,T_NewStore_NameKey_FC0014,FC0154,,1,,,11,4000,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E013,FC0153,,,,1,,,,,,,,,,62-1010
FC0161,41,FE016,T_NewStore_NameKey_FC0011,FC0161,,1,,,11,500,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E012,,,,,1,,,,,,,,,,62-1011
FC0162,41,FE016,T_NewStore_NameKey_FC0012,FC0162,,1,,,11,2000,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E012,FC0161,,,,1,,,,,,,,,,62-1011
FC0163,41,FE016,T_NewStore_NameKey_FC0013,FC0163,,1,,,11,3000,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E012,FC0162,,,,1,,,,,,,,,,62-1011
FC0164,41,FE016,T_NewStore_NameKey_FC0014,FC0164,,1,,,11,4000,Icon/Images09_Activity/Prefabs/Activity_GiftImg_Equip_E012,FC0163,,,,1,,,,,,,,,,62-1011
