ID,SKILL_NAME,SKILL_TIP,SPRateOnUI,ICON,ItemIcon,EnergyImage,PROPERTY,COMBO_GROUP,COMBO_STEP,TriggerCDTime,USING_TIME,ANIMATON_START,ANIMATON_CASTING,ANIMATON_FIRE,EnergyMax,EnergyRecover,EnergyCost,CAST_TIME,IgnoreDebuff,FaceToTarget,SelectTargetType,SelectTargetDistance,CAN_MOVE,IsTargetSameCamp,CAN_ROTATE,INVINCIBILITY,STATUS_IDs,TipEffect,SelectPositionRadius,SelectPositionShift,SummonRoleIDs,NetSTATUS_IDs,Remove_Status,VersionControl
37007,T_SKILL_SKILL_NAME_37007,T_SKILL_SKILL_TIP_37007,T_SKILL_SPRateOnUI_101,Icon_Skill_P037_003,,UI50_Skill_Ring_2,1,,,,0.6,,,P37_skill_1,1200,30,600,,,1,1,30,1,,,,999045-996011-995004-998022,FX_P13_skill_2_warning_0-FX_P13_skill_2_warning,30,,,,,
38001,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P038_001,,UI50_Skill_Ring_1,1,,1,,0.6,,,P38_attack_1,1200,90,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
38002,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P038_001,,UI50_Skill_Ring_1,1,,2,,0.6,,,P38_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
38003,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P038_001,,UI50_Skill_Ring_1,1,,3,,0.6,,,P38_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
38004,T_SKILL_SKILL_NAME_38004,T_SKILL_SKILL_TIP_38004,T_SKILL_SPRateOnUI_4004,Icon_Skill_P038_002,,UI50_Skill_Ring_3,1,,,,0.6,,,P38_skill_1,1200,30,400,,,1,1,30,1,,,,990019,FX_P24_skill_2_warning_0-FX_P24_skill_2_warning,30,,,,,
38005,T_SKILL_SKILL_NAME_38005,T_SKILL_SKILL_TIP_38005,T_SKILL_SPRateOnUI_101,Icon_Skill_P038_003,,UI50_Skill_Ring_2,1,,,,0.3,,,P38_skill_2_start,1200,30,600,,,1,1,40,1,,,,,FX_P14_skill_2_warning_0-FX_P14_skill_2_warning,,,,,,
38006,T_SKILL_SKILL_NAME_38006,T_SKILL_SKILL_TIP_38006,T_SKILL_SPRateOnUI_4004,Icon_Skill_P038_002,,UI50_Skill_Ring_3,1,,,,0.6,,,P38_skill_1,1200,30,400,,,1,1,30,1,,,,990019,FX_P24_skill_2_warning_0-FX_P24_skill_2_warning,30,,,,,
38007,T_SKILL_SKILL_NAME_38007,T_SKILL_SKILL_TIP_38007,T_SKILL_SPRateOnUI_101,Icon_Skill_P038_003,,UI50_Skill_Ring_2,1,,,,0.3,,,P38_skill_2_start,1200,30,600,,,1,1,40,1,,,,,FX_P14_skill_2_warning_0-FX_P14_skill_2_warning,,,,,,
39001,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P039_001,,UI50_Skill_Ring_1,1,,1,,0.6,,,P39_attack_1,1200,90,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
39002,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P039_001,,UI50_Skill_Ring_1,1,,2,,0.6,,,P39_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
39003,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P039_001,,UI50_Skill_Ring_1,1,,3,,0.6,,,P39_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
39004,T_SKILL_SKILL_NAME_39004,T_SKILL_SKILL_TIP_39004,T_SKILL_SPRateOnUI_101,Icon_Skill_P039_002,,UI50_Skill_Ring_3,1,,,,0.6,,,P39_skill_1,1200,30,400,,,1,1,30,1,,,,,FX_P24_skill_2_warning_0-FX_P24_skill_2_warning,30,,,,,
39005,T_SKILL_SKILL_NAME_39005,T_SKILL_SKILL_TIP_39005,T_SKILL_SPRateOnUI_114,Icon_Skill_P039_003,,UI50_Skill_Ring_2,1,,,,0.6,,,P39_skill_2,1200,30,600,,,1,1,40,1,,,,,FX_P24_skill_2_warning_0-FX_P24_skill_2_warning,30,,,,,
40001,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P040_001,,UI50_Skill_Ring_1,1,,1,,0.6,,,P40_attack_1,1200,90,160,,,1,1,30,1,,,,,FX_P007_skill_1_warning_0-FX_P007_skill_1_warning,,,,,,
40002,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P040_001,,UI50_Skill_Ring_1,1,,2,,0.6,,,P40_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P007_skill_1_warning_0-FX_P007_skill_1_warning,,,,,,
40003,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P040_001,,UI50_Skill_Ring_1,1,,3,,0.6,,,P40_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P007_skill_1_warning_0-FX_P007_skill_1_warning,,,,,,
40004,T_SKILL_SKILL_NAME_40004,T_SKILL_SKILL_TIP_40004,T_SKILL_SPRateOnUI_114,Icon_Skill_P040_002,,UI50_Skill_Ring_3,1,,,,0.6,,,P40_skill_1,1200,30,400,,,1,1,30,1,,,,,FX_P23_skill_2_warning_0-FX_P23_skill_2_warning,,,,,,
40005,T_SKILL_SKILL_NAME_40005,T_SKILL_SKILL_TIP_40005,T_SKILL_SPRateOnUI_101,Icon_Skill_P040_003,,UI50_Skill_Ring_2,1,,,,0.8,,,P40_skill_2,1200,30,600,,,1,1,40,1,,,,993550,FX_P24_skill_2_warning_0-FX_P24_skill_2_warning,30,,,,,
41001,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P041_001,,UI50_Skill_Ring_1,1,,1,,0.6,,,P41_attack_1,1200,90,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
41002,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P041_001,,UI50_Skill_Ring_1,1,,2,,0.6,,,P41_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
41003,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P041_001,,UI50_Skill_Ring_1,1,,3,,0.6,,,P41_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
41004,T_SKILL_SKILL_NAME_41004,T_SKILL_SKILL_TIP_41004,T_SKILL_SPRateOnUI_108,Icon_Skill_P041_002,,UI50_Skill_Ring_3,1,,,,0.4,,,P41_skill_3,1200,30,400,,,1,1,30,1,,,,999070-991032,FX_P23_skill_2_warning_0-FX_P23_skill_2_warning,,,,,,
41005,T_SKILL_SKILL_NAME_41005,T_SKILL_SKILL_TIP_41005,T_SKILL_SPRateOnUI_114,Icon_Skill_P041_003,,UI50_Skill_Ring_2,1,,,,0.8,,,P41_skill_5,1200,30,600,,,1,1,40,1,,,,,FX_P24_skill_2_warning_0-FX_P24_skill_2_warning,40,,,,,
42001,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P042_001,,UI50_Skill_Ring_1,1,,1,,0.6,,,P42_attack_1,1200,90,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
42002,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P042_001,,UI50_Skill_Ring_1,1,,2,,0.6,,,P42_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
42003,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P042_001,,UI50_Skill_Ring_1,1,,3,,0.6,,,P42_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
42004,T_SKILL_SKILL_NAME_42004,T_SKILL_SKILL_TIP_42004,T_SKILL_SPRateOnUI_110,Icon_Skill_P042_002,,UI50_Skill_Ring_3,1,,,,0.6,,,P42_skill_2,1200,30,400,,,1,1,30,1,,,,998017,FX_P007_skill_1_warning_0-FX_P007_skill_1_warning,,,,,,
42005,T_SKILL_SKILL_NAME_42005,T_SKILL_SKILL_TIP_42005,T_SKILL_SPRateOnUI_114,Icon_Skill_P042_003,,UI50_Skill_Ring_2,1,,,,0.9,,,P42_skill_1,1200,30,600,,,1,1,40,1,,,,,FX_P13_skill_2_warning_0-FX_P13_skill_2_warning,30,,,,,
90001,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P090_001,,UI50_Skill_Ring_1,1,,1,,0.6,,,P90_attack_1,1200,90,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
90002,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P090_001,,UI50_Skill_Ring_1,1,,2,,0.6,,,P90_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
90003,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P090_001,,UI50_Skill_Ring_1,1,,3,,0.6,,,P90_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
90004,T_SKILL_SKILL_NAME_90004,T_SKILL_SKILL_TIP_90004,T_SKILL_SPRateOnUI_114,Icon_Skill_P090_002,,UI50_Skill_Ring_3,1,,,,0.9,,,P90_skill_1,1200,30,400,,,1,1,40,1,,,,,FX_P13_skill_1_warning_0-FX_P13_skill_1_warning,,,,,,
90005,T_SKILL_SKILL_NAME_90005,T_SKILL_SKILL_TIP_90005,T_SKILL_SPRateOnUI_114,Icon_Skill_P090_003,,UI50_Skill_Ring_2,1,,,,0.9,,,P90_skill_3,1200,30,600,,,1,1,30,1,,,,,FX_P018_skill_1_warning_0-FX_P16_skill_1_warning,,,,,,
90006,T_SKILL_SKILL_NAME_90006,T_SKILL_SKILL_TIP_90004,T_SKILL_SPRateOnUI_114,Icon_Skill_P090_002,,UI50_Skill_Ring_3,1,,,,0.9,,,P90_skill_1,1200,45,400,,,1,1,40,1,,,,,FX_P13_skill_1_warning_0-FX_P13_skill_1_warning,,,,,,
90007,T_SKILL_SKILL_NAME_90007,T_SKILL_SKILL_TIP_90007,T_SKILL_SPRateOnUI_114,Icon_Skill_P090_003,,UI50_Skill_Ring_2,1,,,,0.9,,,P90_skill_3,1200,30,600,,,1,1,30,1,,,,,FX_P018_skill_1_warning_0-FX_P16_skill_1_warning,,,,,,
91001,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P091_001,,UI50_Skill_Ring_1,1,,1,,0.7,,,P91_attack_1,1200,90,160,,,1,1,30,1,,,,,FX_P002_atk_warning_0-FX_P002_atk_1_warning,,,,,,
91002,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P091_001,,UI50_Skill_Ring_1,1,,2,,0.7,,,P91_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P002_atk_warning_0-FX_P002_atk_1_warning,,,,,,
91003,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P091_001,,UI50_Skill_Ring_1,1,,3,,0.7,,,P91_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P002_atk_warning_0-FX_P002_atk_1_warning,,,,,,
91004,T_SKILL_SKILL_NAME_91004,T_SKILL_SKILL_TIP_91004,T_SKILL_SPRateOnUI_101,Icon_Skill_P091_002,,UI50_Skill_Ring_3,1,,,,0.5,,,P91_skill_3,1200,30,400,,,1,1,40,1,,,,,FX_P001_atk_warning-FX_P16_skill_1_warning,,,,,,
91005,T_SKILL_SKILL_NAME_91005,T_SKILL_SKILL_TIP_91005,T_SKILL_SPRateOnUI_101,Icon_Skill_P091_003,,UI50_Skill_Ring_2,1,,,,0.68,,,P91_skill_2,1200,30,600,,,1,1,30,,,,,,FX_P13_skill_2_warning_0-FX_P13_skill_2_warning,30,,,,,
91006,T_SKILL_SKILL_NAME_91006,T_SKILL_SKILL_TIP_91004,T_SKILL_SPRateOnUI_101,Icon_Skill_P091_002,,UI50_Skill_Ring_3,1,,,,0.5,,,P91_skill_3,1200,45,400,,,1,1,40,1,,,,,FX_P001_atk_warning-FX_P16_skill_1_warning,,,,,,
91007,T_SKILL_SKILL_NAME_91007,T_SKILL_SKILL_TIP_91007,T_SKILL_SPRateOnUI_101,Icon_Skill_P091_003,,UI50_Skill_Ring_2,1,,,,0.68,,,P91_skill_2,1200,30,600,,,1,1,30,,,,,991015-992008,FX_P13_skill_2_warning_0-FX_P13_skill_2_warning,30,,,,,
4101,T_SKILL_SKILL_NAME_4101,,T_SKILL_SPRateOnUI_114,Icon_Skill_P004_001,,UI50_Skill_Ring_1,1,,1,,2.7,,,P04_pet_01_attack,,,,,,,,,1,,,,,,,,,,,
4102,T_SKILL_SKILL_NAME_4101,,T_SKILL_SPRateOnUI_114,Icon_Skill_P004_001,,UI50_Skill_Ring_1,1,,2,,2.7,,,P04_pet_01_attack,,,,,,,,,1,,,,,,,,,,,
4103,T_SKILL_SKILL_NAME_4101,,T_SKILL_SPRateOnUI_114,Icon_Skill_P004_001,,UI50_Skill_Ring_1,1,,3,,2.7,,,P04_pet_01_attack,,,,,,,,,1,,,,,,,,,,,
4104,T_SKILL_SKILL_NAME_4104,,T_SKILL_SPRateOnUI_114,Icon_Skill_P004_001,,,1,,,,2.7,,,P04_pet_01_dead,,,,,,,,,1,,,,3500,,,,,,,
4105,T_SKILL_SKILL_NAME_4105,,T_SKILL_SPRateOnUI_114,Icon_Skill_P004_001,,,1,,,,1,,,P04_pet_01_enter,,,,,,,,,,,,,,,,,,,,
4106,T_SKILL_SKILL_NAME_4101,,T_SKILL_SPRateOnUI_114,Icon_Skill_P004_001,,UI50_Skill_Ring_1,1,,1,,2.7,,,P04_pet_01_attack,,,,,,,,,1,,,,,,,,,,,
4107,T_SKILL_SKILL_NAME_4101,,T_SKILL_SPRateOnUI_114,Icon_Skill_P004_001,,UI50_Skill_Ring_1,1,,2,,2.7,,,P04_pet_01_attack,,,,,,,,,1,,,,,,,,,,,
4108,T_SKILL_SKILL_NAME_4101,,T_SKILL_SPRateOnUI_114,Icon_Skill_P004_001,,UI50_Skill_Ring_1,1,,3,,2.7,,,P04_pet_01_attack,,,,,,,,,1,,,,,,,,,,,
4109,T_SKILL_SKILL_NAME_4104,,T_SKILL_SPRateOnUI_114,Icon_Skill_P004_001,,,1,,,,2.7,,,P04_pet_01_dead,,,,,,,,,1,,,,3500,,,,,,,
4110,T_SKILL_SKILL_NAME_4105,,T_SKILL_SPRateOnUI_114,Icon_Skill_P004_001,,,1,,,,1,,,P04_pet_01_enter,,,,,,,,,,,,,,,,,,,,
7101,T_SKILL_SKILL_NAME_7101,,T_SKILL_SPRateOnUI_114,Icon_Skill_P007_001,,,1,,1,,1,,,P07_pet_atk,,,,,,1,,,,,,,,,,,,,,
7102,T_SKILL_SKILL_NAME_7101,,T_SKILL_SPRateOnUI_114,Icon_Skill_P007_001,,,1,,2,,1,,,P07_pet_atk,,,,,,1,,,,,,,,,,,,,,
7103,T_SKILL_SKILL_NAME_7101,,T_SKILL_SPRateOnUI_114,Icon_Skill_P007_001,,,1,,3,,1,,,P07_pet_atk,,,,,,1,,,,,,,,,,,,,,
7106,T_SKILL_SKILL_NAME_7101,,T_SKILL_SPRateOnUI_114,Icon_Skill_P007_001,,,1,,1,,1,,,P07_pet_atk,,,,,,1,,,,,,,,,,,,,,
7107,T_SKILL_SKILL_NAME_7101,,T_SKILL_SPRateOnUI_114,Icon_Skill_P007_001,,,1,,2,,1,,,P07_pet_atk,,,,,,1,,,,,,,,,,,,,,
7108,T_SKILL_SKILL_NAME_7101,,T_SKILL_SPRateOnUI_114,Icon_Skill_P007_001,,,1,,3,,1,,,P07_pet_atk,,,,,,1,,,,,,,,,,,,,,
7104,T_SKILL_SKILL_NAME_7104,,T_SKILL_SPRateOnUI_114,Icon_Skill_P007_001,,,1,,,,1.5,,,P07_pet_enter,,,,,,1,,,,,,,,,,,,,,
7105,T_SKILL_SKILL_NAME_4104,,T_SKILL_SPRateOnUI_114,Icon_Skill_P007_001,,,1,,,,1.4,,,P07_pet_dead,,,,,,,,,,,,,3500,,,,,,,
18101,T_SKILL_SKILL_NAME_7101,,T_SKILL_SPRateOnUI_114,Icon_Skill_P018_001,,,1,,1,,0.3,,,P18_pet_01_attack,,,,,,1,,,1,,,,,,,,,,,
18102,T_SKILL_SKILL_NAME_7101,,T_SKILL_SPRateOnUI_114,Icon_Skill_P018_001,,,1,,2,,0.3,,,P18_pet_01_attack,,,,,,1,,,1,,,,,,,,,,,
18103,T_SKILL_SKILL_NAME_7101,,T_SKILL_SPRateOnUI_114,Icon_Skill_P018_001,,,1,,3,,0.3,,,P18_pet_01_attack,,,,,,1,,,1,,,,,,,,,,,
18106,T_SKILL_SKILL_NAME_7101,,T_SKILL_SPRateOnUI_114,Icon_Skill_P018_001,,,1,,1,,0.3,,,P18_pet_01_attack,,,,,,1,,,1,,,,,,,,,,,
18107,T_SKILL_SKILL_NAME_7101,,T_SKILL_SPRateOnUI_114,Icon_Skill_P018_001,,,1,,2,,0.3,,,P18_pet_01_attack,,,,,,1,,,1,,,,,,,,,,,
18108,T_SKILL_SKILL_NAME_7101,,T_SKILL_SPRateOnUI_114,Icon_Skill_P018_001,,,1,,3,,0.3,,,P18_pet_01_attack,,,,,,1,,,1,,,,,,,,,,,
18104,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P018_001,,,1,,,,1.4,,,P18_pet_01_enter,,,,,,,,,,,,,,,,,,,,
18105,T_SKILL_SKILL_NAME_4104,,T_SKILL_SPRateOnUI_114,Icon_Skill_P018_001,,,1,,,,1.4,,,P18_pet_01_idle,,,,,,,,,,,,,3500,,,,,,,
32101,T_SKILL_SKILL_NAME_7101,,T_SKILL_SPRateOnUI_114,Icon_Skill_P032_001,,,1,,1,,0.3,,,P32_pet_01_attack,,,,,,1,,,1,,,,,,,,,,,
32102,T_SKILL_SKILL_NAME_7101,,T_SKILL_SPRateOnUI_114,Icon_Skill_P032_001,,,1,,2,,0.3,,,P32_pet_01_attack,,,,,,1,,,1,,,,,,,,,,,
32103,T_SKILL_SKILL_NAME_7101,,T_SKILL_SPRateOnUI_114,Icon_Skill_P032_001,,,1,,3,,0.3,,,P32_pet_01_attack,,,,,,1,,,1,,,,,,,,,,,
32106,T_SKILL_SKILL_NAME_7101,,T_SKILL_SPRateOnUI_114,Icon_Skill_P032_001,,,1,,1,,0.3,,,P32_pet_01_attack,,,,,,1,,,1,,,,,,,,,,,
32107,T_SKILL_SKILL_NAME_7101,,T_SKILL_SPRateOnUI_114,Icon_Skill_P032_001,,,1,,2,,0.3,,,P32_pet_01_attack,,,,,,1,,,1,,,,,,,,,,,
32108,T_SKILL_SKILL_NAME_32108,,T_SKILL_SPRateOnUI_114,Icon_Skill_P032_001,,,1,,,,0.3,,,P32_pet_01_attack,,,,,,1,,,1,,,,,,,,,,,
32104,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P032_001,,,1,,,,1.4,,,P32_pet_01_enter,,,,,,,,,,,,,,,,,,,,
32105,T_SKILL_SKILL_NAME_4104,,T_SKILL_SPRateOnUI_114,Icon_Skill_P032_001,,,1,,,,1.4,,,P32_pet_01_dead,,,,,,,,,,,,,3500,,,,,,,
36101,T_SKILL_SKILL_NAME_7101,,T_SKILL_SPRateOnUI_114,Icon_Skill_P036_001,,,1,,1,,0.3,,,P36_pet_atk,,,,,,1,,,1,,,,,,,,,,,
36102,T_SKILL_SKILL_NAME_7101,,T_SKILL_SPRateOnUI_114,Icon_Skill_P036_001,,,1,,2,,0.3,,,P36_pet_atk,,,,,,1,,,1,,,,,,,,,,,
36103,T_SKILL_SKILL_NAME_36103,,T_SKILL_SPRateOnUI_114,Icon_Skill_P036_001,,,1,,,,0.4,,,P36_pet_skill,,,,,,1,,,1,,,,,,,,,,,
36106,T_SKILL_SKILL_NAME_7101,,T_SKILL_SPRateOnUI_114,Icon_Skill_P036_001,,,1,,1,,0.3,,,P36_pet_atk,,,,,,1,,,1,,,,,,,,,,,
36107,T_SKILL_SKILL_NAME_7101,,T_SKILL_SPRateOnUI_114,Icon_Skill_P036_001,,,1,,2,,0.3,,,P36_pet_atk,,,,,,1,,,1,,,,,,,,,,,
36108,T_SKILL_SKILL_NAME_7101,,T_SKILL_SPRateOnUI_114,Icon_Skill_P036_001,,,1,,,,0.4,,,P36_pet_skill,,,,,,1,,,1,,,,,,,,,,,
36104,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P036_001,,,1,,,,1.4,,,P36_pet_enter,,,,,,,,,,,,,,,,,,,,
36105,T_SKILL_SKILL_NAME_4104,,T_SKILL_SPRateOnUI_114,Icon_Skill_P036_001,,,1,,,,1.4,,,P36_pet_dead,,,,,,,,,,,,,3500,,,,,,,
38101,T_SKILL_SKILL_NAME_4101,,T_SKILL_SPRateOnUI_114,Icon_Skill_P004_001,,,1,,1,,0.8,,,P38_pet_attack,,,,,,1,,,1,,,,,,,,,,,
38102,T_SKILL_SKILL_NAME_4101,,T_SKILL_SPRateOnUI_114,Icon_Skill_P004_001,,,1,,2,,0.8,,,P38_pet_attack,,,,,,1,,,1,,,,,,,,,,,
38103,T_SKILL_SKILL_NAME_4101,,T_SKILL_SPRateOnUI_114,Icon_Skill_P004_001,,,1,,,,0.8,,,P38_pet_attack,,,,,,1,,,1,,,,,,,,,,,
38104,T_SKILL_SKILL_NAME_38104,,T_SKILL_SPRateOnUI_114,Icon_Skill_P004_001,,,1,,,,1,,,P38_pet_enter,,,,,,,,,,,,,,,,,,,,
38105,T_SKILL_SKILL_NAME_4104,,T_SKILL_SPRateOnUI_114,Icon_Skill_P004_001,,,1,,,,0.8,,,P38_pet_dead,,,,,,,,,,,,,3500,,,,,,,
999001,,,,,,,1,,,,5.433,,,M037_skill_2,,,,,,1,,,,,,,,,,,,,,
999002,,,,,,,1,,,,5,,,M037_skill_3,,,,,,1,,,,,,,,,,,,,,
999011,,,,,,,1,,,,4.167,,,M041_skill_4,,,,,,1,,,,,,,,,,,,,,
999012,,,,,,,1,,,,8.167,M041_skill_7_start,M041_skill_7_loop,M041_skill_7_end,,,,2,,1,,,,,,,993504,,,,,,,
999021,,,,,,,1,,,,4.567,,,M038_skill_3,,,,,,1,,,1,,,,,,,,,,,
999022,,,,,,,1,,,,0.8,,,M038_skill_4,,,,,,1,,,,,,,,,,,,,,
999031,,,,,,,1,,,,4.733,,,M041_skill_1,,,,,,1,,,,,,,,,,,,,,
999032,,,,,,,1,,,,4.567,,,M041_skill_2,,,,,,1,,,,,,,,,,,,,,
999033,,,,,,,1,,,,2,,,M041_enter,,,,,,,,,,,,,996001,,,,,,,
999041,,,,,,,1,,,,6.333,,,M039_skill_1,,,,,,1,,,,,,,,,,,,,,
999042,,,,,,,1,,,,4.167,,,M039_skill_3_HERO,,,,,,1,,,,,,,,,,,,,,
999043,,,,,,,1,,,,4.733,,,M039_skill_6,,,,,,1,,,,,,,,,,,,,,
999051,T_SKILL_SKILL_NAME_999051,,,,,,1,,,,6.667,,,B011_001_skill_4,,,,,,,,,,,,,,,,,,,,
999052,T_SKILL_SKILL_NAME_999052,,,,,,1,,,,3.667,,,B011_001_skill_3,,,,,,,,,,,,,,,,,,,,
999053,T_SKILL_SKILL_NAME_999053,,,,,,1,,,,4.5,,,B011_001_skill_6,,,,,,,,,,,,,,,,,,,,
999054,T_SKILL_SKILL_NAME_999054,,,,,,2,,,,3.867,,,B011_taunt,,,,,,1,,,,,,,991003,,,,,,,
999061,,,,,,,1,,,,4.167,,,M060_000_skill_1,,,,,,1,,,,,,,,,,,,,,
999062,,,,,,,1,,,,2.2,,,M060_000_skill_2,,,,,,1,,,,,,,,,,,,,,
999003,T_SKILL_SKILL_NAME_999003,,,,,,1,,,,1.633,,,M000_skill_1,,,,,,1,,,,,,,,,,,,,,
999004,T_SKILL_SKILL_NAME_999004,,,,,,1,,,,1.6,,,M000_magic_end,,,,,,1,,,,,,,,,,,,,,
999013,T_SKILL_SKILL_NAME_999013,,,,,,1,,,,3.467,,,M047_skill_2,,,,,,1,,,,,,,,,,,,,,
999014,T_SKILL_SKILL_NAME_999014,,,,,,1,,,,5.7,M047_skill_3_start,M047_skill_3_loop,M047_skill_3_dead,,,,2,,1,,,,,,,993504,,,,,,,
999023,T_SKILL_SKILL_NAME_999023,,,,,,1,,,,3.167,,,M001_skill_3,,,,,,1,,,,,,,,,,,,,,
999024,T_SKILL_SKILL_NAME_999024,,,,,,1,,,,1.5,,,M001_skill_1,,,,,,1,,,,,,,,,,,,,,
999034,T_SKILL_SKILL_NAME_999034,,,,,,1,,,,3.6,,,M050_skill_1,,,,,,1,,,,,,,,,,,,,,
999035,T_SKILL_SKILL_NAME_999035,,,,,,1,,,,1.933,,,M050_skill_3_start,,,,,,1,,,,,,,996002,,,,,,,
999044,T_SKILL_SKILL_NAME_999044,,,,,,1,,,,4,,,M048_skill_1,,,,,,1,,,,,,,,,,,,,,
999045,T_SKILL_SKILL_NAME_999045,,,,,,1,,,,4,,,M048_skill_2,,,,,,1,,,,,,,,,,,,,,
999046,T_SKILL_SKILL_NAME_999046,,,,,,1,,,,4.233,,,M048_skill_4,,,,,,1,,,,,,,,,,,,,,
999055,T_SKILL_SKILL_NAME_999055,,,,,,1,,,,2.3,,,M002_skill_1,,,,,,,,,,,,,,,,,,,,
999056,T_SKILL_SKILL_NAME_999056,,,,,,1,,,,2.733,,,M002_skill_2,,,,,,,,,,,,,,,,,,,,
999057,T_SKILL_SKILL_NAME_999057,,,,,,1,,,,5.433,M002_A1,M002_A2,M002_magic_end,,,,1.3,,,,,,,,,,,,,,,,
999058,T_SKILL_SKILL_NAME_999058,,,,,,2,,,,3.867,,,M002_skill_6,,,,,,1,,,,,,,991003,,,,,,,
999071,T_SKILL_SKILL_NAME_999071,,,,,,1,,,,1,B012_skill_6_start,B012_skill_6_loop,B012_skill_6_end,,,,1,,,,,,,,,,,,,,,,
999072,T_SKILL_SKILL_NAME_999072,,,,,,2,,,,5.7,,,B012_skill_1,,,,,,,,,,,,,,,,,,,,
999073,T_SKILL_SKILL_NAME_999073,,,,,,1,,,,7.5,,,B012_skill_2,,,,,,1,1,,,,,,,,,,,,,
999074,T_SKILL_SKILL_NAME_999074,,,,,,1,,,,8.5,,,B012_skill_3,,,,,,1,1,,,,,,,,,,,,,
999075,T_SKILL_SKILL_NAME_999075,,,,,,1,,,,6.3,,,B012_skill_4,,,,,,1,1,,,,,,,,,,,,,
