SkinID,RoleID,SkinName,Color,MODEL_NAME,MODEL_NAME_Lobby,Icon3,VersionControl
60033,6001,T_Skin_SkinName_10034,4,Player/R18_P06_37,Player/R18_P06_37_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_37,449-56
60034,6001,T_Skin_SkinName_60034,1,Player/R18_P06_29,Player/R18_P06_29_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_29,313-108-56
60035,6001,T_Skin_SkinName_10035,4,Player/R18_P06_40,Player/R18_P06_40_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_40,452-56
60036,6001,T_Skin_SkinName_10036,4,Player/R18_P06_41,Player/R18_P06_41_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_41,454-56
60037,6001,T_Skin_SkinName_10037,1,Player/R18_P06_05_2,Player/R18_P06_05_2_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_05_2,455-56
60038,6001,T_Skin_SkinName_10038,4,Player/R18_P06_45,Player/R18_P06_45_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_45,459-56
60039,6001,T_Skin_SkinName_10039,1,Player/R18_P06_24_X01,Player/R18_P06_24_X01_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_24_X01,461-56
60040,6001,T_Skin_SkinName_10040,4,Player/R18_P06_43,Player/R18_P06_43_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_43,462-56
70011,7001,T_Skin_SkinName_70011,1,Player/R18_P07_01_1,Player/R18_P07_01_1_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_01_P07_1,
70012,7001,T_Skin_SkinName_70012,2,Player/R18_P07_02,Player/R18_P07_02_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_11,407-56
70013,7001,T_Skin_SkinName_70013,2,Player/R18_P07_02_1,Player/R18_P07_02_1_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_11_1,407-56
70014,7001,T_Skin_SkinName_70014,1,Player/R18_P07_00,Player/R18_P07_00_show,Icon/Icon06_SkinCard/Icon06_SkinCard_00,56
70015,7001,T_Skin_SkinName_70015,2,Player/R18_P07_11_1,Player/R18_P07_11_1_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_02_1,405-56
70016,7001,T_Skin_SkinName_10016,4,Player/R18_P07_15,Player/R18_P07_15_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_15,412-56
70017,7001,T_Skin_SkinName_70017,2,Player/R18_P07_05,Player/R18_P07_05_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_05,416-56
70018,7001,T_Skin_SkinName_70018,2,Player/R18_P07_05_1,Player/R18_P07_05_1_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_05_1,416-56
70019,7001,T_Skin_SkinName_10017,4,Player/R18_P07_17,Player/R18_P07_17_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_17,414-56
70020,7001,T_Skin_SkinName_10021,4,Player/R18_P07_20,Player/R18_P07_20_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_20,413-56
70021,7001,T_Skin_SkinName_70021,3,Player/R18_P07_90,Player/R18_P07_90_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_90,418-56
70022,7001,T_Skin_SkinName_70022,3,Player/R18_P07_90_1,Player/R18_P07_90_1_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_90_1,418-56
70023,7001,T_Skin_SkinName_10022,4,Player/R18_P07_24,Player/R18_P07_24_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_24,419-56
70024,7001,T_Skin_SkinName_10025,4,Player/R18_P07_25,Player/R18_P07_25_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_25,423-56
70025,7001,T_Skin_SkinName_10026,4,Player/R18_P07_26,Player/R18_P07_26_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_26,425-56
70026,7001,T_Skin_SkinName_70026,3,Player/R18_P07_12,Player/R18_P07_12_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_12,428-56
70027,7001,T_Skin_SkinName_70027,3,Player/R18_P07_12_1,Player/R18_P07_12_1_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_12_1,428-56
70028,7001,T_Skin_SkinName_70028,3,Player/R18_P07_12_2,Player/R18_P07_12_2_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_12_2,428-56
70029,7001,T_Skin_SkinName_70029,1,Player/R18_P07_29,Player/R18_P07_29_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_29,294-108-56
70030,7001,T_Skin_SkinName_70030,3,Player/R18_P07_04,Player/R18_P07_04_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_04,436-56
70031,7001,T_Skin_SkinName_70031,3,Player/R18_P07_04_1,Player/R18_P07_04_1_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_04_1,436-56
70032,7001,T_Skin_SkinName_10032,4,Player/R18_P07_34,Player/R18_P07_34_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_34,443-56
70033,7001,T_Skin_SkinName_10033,4,Player/R18_P07_33,Player/R18_P07_33_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_33,447-56
70034,7001,T_Skin_SkinName_10034,4,Player/R18_P07_37,Player/R18_P07_37_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_37,449-56
70035,7001,T_Skin_SkinName_10035,4,Player/R18_P07_40,Player/R18_P07_40_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_40,452-56
70036,7001,T_Skin_SkinName_10036,4,Player/R18_P07_41,Player/R18_P07_41_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_41,454-56
70037,7001,T_Skin_SkinName_10037,1,Player/R18_P07_05_2,Player/R18_P07_05_2_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_05_2,455-56
70038,7001,T_Skin_SkinName_10038,4,Player/R18_P07_45,Player/R18_P07_45_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_45,459-56
70039,7001,T_Skin_SkinName_10039,1,Player/R18_P07_24_X01,Player/R18_P07_24_X01_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_24_X01,461-56
70040,7001,T_Skin_SkinName_10040,4,Player/R18_P07_43,Player/R18_P07_43_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_43,462-56
80011,8001,T_Skin_SkinName_80011,1,Player/R18_P08_01_1,Player/R18_P08_01_1_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_01_P08_1,56
80012,8001,T_Skin_SkinName_80012,2,Player/R18_P08_05,Player/R18_P08_05_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_05,56
80013,8001,T_Skin_SkinName_80013,2,Player/R18_P08_05_1,Player/R18_P08_05_1_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_05_1,56
80014,8001,T_Skin_SkinName_80014,2,Player/R18_P08_09,Player/R18_P08_09_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_09,405-56
80015,8001,T_Skin_SkinName_80015,1,Player/R18_P08_00,Player/R18_P08_00_show,Icon/Icon06_SkinCard/Icon06_SkinCard_00,280-56
80016,8001,T_Skin_SkinName_10016,4,Player/R18_P08_15,Player/R18_P08_15_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_15,412-56
80017,8001,T_Skin_SkinName_80017,2,Player/R18_P08_14,Player/R18_P08_14_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_14,406-56
80018,8001,T_Skin_SkinName_80018,2,Player/R18_P08_14_1,Player/R18_P08_14_1_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_14_X01,406-56
80019,8001,T_Skin_SkinName_10017,4,Player/R18_P08_17,Player/R18_P08_17_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_17,414-56
80020,8001,T_Skin_SkinName_10021,4,Player/R18_P08_20,Player/R18_P08_20_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_20,413-56
80021,8001,T_Skin_SkinName_10022,4,Player/R18_P08_24,Player/R18_P08_24_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_24,419-56
80022,8001,T_Skin_SkinName_80022,3,Player/R18_P08_18,Player/R18_P08_18_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_18,420-56
80023,8001,T_Skin_SkinName_80023,3,Player/R18_P08_18_1,Player/R18_P08_18_1_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_18_X01,420-56
80024,8001,T_Skin_SkinName_10025,4,Player/R18_P08_25,Player/R18_P08_25_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_25,423-56
80025,8001,T_Skin_SkinName_10026,4,Player/R18_P08_26,Player/R18_P08_26_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_26,425-56
80026,8001,T_Skin_SkinName_80026,3,Player/R18_P08_06,Player/R18_P08_06_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_06,434-56
80027,8001,T_Skin_SkinName_80027,3,Player/R18_P08_06_1,Player/R18_P08_06_1_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_06_1,434-56
80028,8001,T_Skin_SkinName_10032,4,Player/R18_P08_34,Player/R18_P08_34_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_34,443-56
80029,8001,T_Skin_SkinName_80029,1,Player/R18_P08_29,Player/R18_P08_29_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_29,314-108-56
80030,8001,T_Skin_SkinName_10033,4,Player/R18_P08_33,Player/R18_P08_33_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_33,447-56
80031,8001,T_Skin_SkinName_10034,4,Player/R18_P08_37,Player/R18_P08_37_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_37,449-56
80032,8001,T_Skin_SkinName_10035,4,Player/R18_P08_40,Player/R18_P08_40_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_40,452-56
80033,8001,T_Skin_SkinName_10036,4,Player/R18_P08_41,Player/R18_P08_41_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_41,454-56
80034,8001,T_Skin_SkinName_10037,1,Player/R18_P08_05_2,Player/R18_P08_05_2_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_05_2,455-56
80035,8001,T_Skin_SkinName_10038,4,Player/R18_P08_45,Player/R18_P08_45_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_45,459-56
80036,8001,T_Skin_SkinName_10039,1,Player/R18_P08_24_X01,Player/R18_P08_24_X01_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_24_X01,461-56
80037,8001,T_Skin_SkinName_10040,4,Player/R18_P08_43,Player/R18_P08_43_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_43,462-56
90011,9001,T_Skin_SkinName_90011,1,Player/R18_P09_01_X01,Player/R18_P09_01_X01_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_01_P09_X01,277-56
90012,9001,T_Skin_SkinName_90012,2,Player/R18_P09_12_2,Player/R18_P09_12_2_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_12_2,56
90013,9001,T_Skin_SkinName_90013,2,Player/R18_P09_12,Player/R18_P09_12_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_12,56
90014,9001,T_Skin_SkinName_90014,2,Player/R18_P09_12_1,Player/R18_P09_12_1_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_12_1,56
90015,9001,T_Skin_SkinName_90015,2,Player/R18_P09_13,Player/R18_P09_13_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_13,56
90016,9001,T_Skin_SkinName_10016,4,Player/R18_P09_15,Player/R18_P09_15_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_15,352-412-56
90017,9001,T_Skin_SkinName_10017,4,Player/R18_P09_17,Player/R18_P09_17_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_17,352-414-56
90018,9001,T_Skin_SkinName_10021,4,Player/R18_P09_20,Player/R18_P09_20_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_20,352-413-56
90019,9001,T_Skin_SkinName_90019,2,Player/R18_P09_16,Player/R18_P09_16_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_16_X01,409-56
90020,9001,T_Skin_SkinName_90020,2,Player/R18_P09_16_X01,Player/R18_P09_16_X01_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_16,409-56
90021,9001,T_Skin_SkinName_90021,1,Player/R18_P09_00,Player/R18_P09_00_Show,Icon/Icon06_SkinCard/Icon06_SkinCard_00,282-56
90022,9001,T_Skin_SkinName_10022,4,Player/R18_P09_24,Player/R18_P09_24_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_24,352-419-56
90023,9001,T_Skin_SkinName_10025,4,Player/R18_P09_25,Player/R18_P09_25_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_25,352-423-56
90024,9001,T_Skin_SkinName_10026,4,Player/R18_P09_26,Player/R18_P09_26_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_26,352-425-56
90025,9001,T_Skin_SkinName_90025,3,Player/R18_P09_04,Player/R18_P09_04_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_04,430-56
90026,9001,T_Skin_SkinName_90026,3,Player/R18_P09_04_1,Player/R18_P09_04_1_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_04_1,430-56
90027,9001,T_Skin_SkinName_10032,4,Player/R18_P09_34,Player/R18_P09_34_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_34,352-443-56
90028,9001,T_Skin_SkinName_90028,4,Player/R18_P09_35,Player/R18_P09_35_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_35,445-56
90029,9001,T_Skin_SkinName_10033,4,Player/R18_P09_33,Player/R18_P09_33_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_33,352-447-56
90030,9001,T_Skin_SkinName_10034,4,Player/R18_P09_37,Player/R18_P09_37_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_37,352-449-56
90031,9001,T_Skin_SkinName_10035,4,Player/R18_P09_40,Player/R18_P09_40_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_40,352-452-56
90032,9001,T_Skin_SkinName_90032,1,Player/R18_P09_29,Player/R18_P09_29_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_29,315-108-56
90033,9001,T_Skin_SkinName_90033,4,Player/R18_P09_02_02,Player/R18_P09_02_2_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_02_2,453-56
90034,9001,T_Skin_SkinName_10036,4,Player/R18_P09_41,Player/R18_P09_41_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_41,352-454-56
90035,9001,T_Skin_SkinName_10037,1,Player/R18_P09_05_2,Player/R18_P09_05_2_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_05_2,352-455-56
90036,9001,T_Skin_SkinName_10038,4,Player/R18_P09_45,Player/R18_P09_45_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_45,352-459-56
90037,9001,T_Skin_SkinName_10039,1,Player/R18_P09_24_X01,Player/R18_P09_24_X01_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_24_X01,352-461-56
90038,9001,T_Skin_SkinName_10040,4,Player/R18_P09_43,Player/R18_P09_43_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_43,352-462-56
1000101,10001,T_Skin_SkinName_1000101,1,Player/R18_P10_01_1,Player/R18_P10_01_1_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_01_P10_X01,277-56
1000102,10001,T_Skin_SkinName_1000102,2,Player/R18_P10_06,Player/R18_P10_06_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_06,56
1000103,10001,T_Skin_SkinName_1000103,2,Player/R18_P10_06_1,Player/R18_P10_06_1_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_06_1,56
1000104,10001,T_Skin_SkinName_10016,4,Player/R18_P10_15,Player/R18_P10_15_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_15,353-412-56
1000105,10001,T_Skin_SkinName_10017,4,Player/R18_P10_17,Player/R18_P10_17_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_17,353-414-56
1000106,10001,T_Skin_SkinName_10021,4,Player/R18_P10_20,Player/R18_P10_20_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_20,353-413-56
1000107,10001,T_Skin_SkinName_1000107,2,Player/R18_P10_22,Player/R18_P10_22_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_22,417-56
1000108,10001,T_Skin_SkinName_1000108,2,Player/R18_P10_22_1,Player/R18_P10_22_1_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_22_X01,417-56
1000109,10001,T_Skin_SkinName_1000109,1,Player/R18_P10_00,Player/R18_P10_00_Show,Icon/Icon06_SkinCard/Icon06_SkinCard_00,283-56
1000110,10001,T_Skin_SkinName_10022,4,Player/R18_P10_24,Player/R18_P10_24_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_24,353-419-56
1000111,10001,T_Skin_SkinName_10025,4,Player/R18_P10_25,Player/R18_P10_25_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_25,353-423-56
1000112,10001,T_Skin_SkinName_10026,4,Player/R18_P10_26,Player/R18_P10_26_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_26,353-425-56
1000113,10001,T_Skin_SkinName_1000113,3,Player/R18_P10_28,Player/R18_P10_28_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_28,432-56
1000114,10001,T_Skin_SkinName_1000114,3,Player/R18_P10_28_1,Player/R18_P10_28_1_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_28_1,432-56
1000115,10001,T_Skin_SkinName_10032,4,Player/R18_P10_34,Player/R18_P10_34_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_34,353-443-56
1000116,10001,T_Skin_SkinName_1000116,4,Player/R18_P10_13,Player/R18_P10_13_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_13,446-56
1000117,10001,T_Skin_SkinName_10033,4,Player/R18_P10_33,Player/R18_P10_33_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_33,353-447-56
1000118,10001,T_Skin_SkinName_10034,4,Player/R18_P10_37,Player/R18_P10_37_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_37,353-449-56
1000119,10001,T_Skin_SkinName_10035,4,Player/R18_P10_40,Player/R18_P10_40_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_40,353-452-56
1000120,10001,T_Skin_SkinName_10036,4,Player/R18_P10_41,Player/R18_P10_41_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_41,353-454-56
1000121,10001,T_Skin_SkinName_10037,1,Player/R18_P10_05_2,Player/R18_P10_05_2_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_05_2,353-455-56
1000122,10001,T_Skin_SkinName_1000122,1,Player/R18_P10_29,Player/R18_P10_29_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_29,316-108-56
1000123,10001,T_Skin_SkinName_1000123,4,Player/R18_P10_42,Player/R18_P10_42_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_42,456-56
1000124,10001,T_Skin_SkinName_10038,4,Player/R18_P10_45,Player/R18_P10_45_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_45,353-459-56
1000125,10001,T_Skin_SkinName_10039,1,Player/R18_P10_24_X01,Player/R18_P10_24_X01_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_24_X01,353-461-56
1000126,10001,T_Skin_SkinName_10040,4,Player/R18_P10_43,Player/R18_P10_43_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_43,353-462-56
1100101,11001,T_Skin_SkinName_1100101,1,Player/R18_P11_01_1,Player/R18_P11_01_1_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_01_P11_X01,277-56
1100102,11001,T_Skin_SkinName_1100102,2,Player/R18_P11_18,Player/R18_P11_18_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_18,56
1100103,11001,T_Skin_SkinName_1100103,2,Player/R18_P11_18_1,Player/R18_P11_18_1_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_18_X01,56
1100104,11001,T_Skin_SkinName_10017,4,Player/R18_P11_17,Player/R18_P11_17_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_17,354-414-56
1100105,11001,T_Skin_SkinName_10021,4,Player/R18_P11_20,Player/R18_P11_20_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_20,354-413-56
1100106,11001,T_Skin_SkinName_10016,4,Player/R18_P11_15,Player/R18_P11_15_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_15,354-412-56
1100107,11001,T_Skin_SkinName_10022,4,Player/R18_P11_24,Player/R18_P11_24_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_24,354-419-56
1100108,11001,T_Skin_SkinName_1100108,2,Player/R18_P11_21,Player/R18_P11_21_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_21,354-421-56
1100109,11001,T_Skin_SkinName_1100109,2,Player/R18_P11_21_1,Player/R18_P11_21_1_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_21_1,354-421-56
1100110,11001,T_Skin_SkinName_1100110,1,Player/R18_P11_00,Player/R18_P11_00_Show,Icon/Icon06_SkinCard/Icon06_SkinCard_00,286-56
1100111,11001,T_Skin_SkinName_10025,4,Player/R18_P11_25,Player/R18_P11_25_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_25,354-423-56
1100112,11001,T_Skin_SkinName_10026,4,Player/R18_P11_26,Player/R18_P11_26_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_26,354-425-56
1100113,11001,T_Skin_SkinName_1100113,3,Player/R18_P11_30,Player/R18_P11_30_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_30,435-56
1100114,11001,T_Skin_SkinName_1100114,3,Player/R18_P11_30_1,Player/R18_P11_30_1_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_30_1,435-56
1100115,11001,T_Skin_SkinName_10032,4,Player/R18_P11_34,Player/R18_P11_34_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_34,354-443-56
1100116,11001,T_Skin_SkinName_10033,4,Player/R18_P11_33,Player/R18_P11_33_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_33,354-447-56
1100117,11001,T_Skin_SkinName_1100117,4,Player/R18_P11_36,Player/R18_P11_36_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_36,448-56
1100118,11001,T_Skin_SkinName_10034,4,Player/R18_P11_37,Player/R18_P11_37_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_37,354-449-56
1100119,11001,T_Skin_SkinName_10035,4,Player/R18_P11_40,Player/R18_P11_40_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_40,354-452-56
1100120,11001,T_Skin_SkinName_1100120,1,Player/R18_P11_29,Player/R18_P11_29_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_29,317-108-56
1100121,11001,T_Skin_SkinName_10036,4,Player/R18_P11_41,Player/R18_P11_41_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_41,354-454-56
1100122,11001,T_Skin_SkinName_10037,1,Player/R18_P11_05_2,Player/R18_P11_05_2_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_05_2,354-455-56
1100123,11001,T_Skin_SkinName_10038,4,Player/R18_P11_45,Player/R18_P11_45_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_45,354-459-56
1100124,11001,T_Skin_SkinName_10039,1,Player/R18_P11_24_X01,Player/R18_P11_24_X01_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_24_X01,354-461-56
1100125,11001,T_Skin_SkinName_10040,4,Player/R18_P11_43,Player/R18_P11_43_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_43,354-462-56
1200101,12001,T_Skin_SkinName_1200101,2,Player/R18_P12_31,Player/R18_P12_31_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_31,355-56
1200102,12001,T_Skin_SkinName_1200102,2,Player/R18_P12_32,Player/R18_P12_32_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_32,355-56
1200103,12001,T_Skin_SkinName_10026,4,Player/R18_P12_26,Player/R18_P12_26_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_26,355-425-56
1200104,12001,T_Skin_SkinName_20020,4,Player/R18_P12_23,Player/R18_P12_23_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_23,355-56-56
1200105,12001,T_Skin_SkinName_10017,4,Player/R18_P12_17,Player/R18_P12_17_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_17,355-414-56
1200106,12001,T_Skin_SkinName_10025,4,Player/R18_P12_25,Player/R18_P12_25_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_25,355-423-56
1200107,12001,T_Skin_SkinName_10032,4,Player/R18_P12_34,Player/R18_P12_34_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_34,355-443-56
1200108,12001,T_Skin_SkinName_10021,4,Player/R18_P12_20,Player/R18_P12_20_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_20,355-413-56
1200109,12001,T_Skin_SkinName_10016,4,Player/R18_P12_15,Player/R18_P12_15_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_15,355-412-56
1200110,12001,T_Skin_SkinName_10022,4,Player/R18_P12_24,Player/R18_P12_24_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_24,355-419-56
1200111,12001,T_Skin_SkinName_1200111,2,Player/R18_P12_07_1,Player/R18_P12_07_1_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_07_1,444-56
1200112,12001,T_Skin_SkinName_1200112,2,Player/R18_P12_07,Player/R18_P12_07_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_07,444-56
1200113,12001,T_Skin_SkinName_10033,4,Player/R18_P12_33,Player/R18_P12_33_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_33,355-447-56
1200114,12001,T_Skin_SkinName_10034,4,Player/R18_P12_37,Player/R18_P12_37_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_37,355-449-56
1200115,12001,T_Skin_SkinName_1200115,2,Player/R18_P12_14,Player/R18_P12_14_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_14,450-56
1200116,12001,T_Skin_SkinName_1200116,2,Player/R18_P12_14_X01,Player/R18_P12_14_X01_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_14_X01,450-56
1200117,12001,T_Skin_SkinName_10035,4,Player/R18_P12_40,Player/R18_P12_40_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_40,355-452-56
1200118,12001,T_Skin_SkinName_1200118,1,Player/R18_P12_00,Player/R18_P12_00_Show,Icon/Icon06_SkinCard/Icon06_SkinCard_00,324-56
1200119,12001,T_Skin_SkinName_10036,4,Player/R18_P12_41,Player/R18_P12_41_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_41,355-454-56
1200120,12001,T_Skin_SkinName_10037,1,Player/R18_P12_05_2,Player/R18_P12_05_2_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_05_2,355-455-56
1200121,12001,T_Skin_SkinName_10038,4,Player/R18_P12_45,Player/R18_P12_45_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_45,355-459-56
1200122,12001,T_Skin_SkinName_1200122,1,Player/R18_P12_29,Player/R18_P12_29_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_29,318-108-56
