ID,Type,RoleID,CheerID,ItemID,StoryID,UnlockValue,StoryIcon,StaticImageTitle,StaticImage,DynamicPrefabs,DynamicPrefabs_SFW,GotoWhere,GetDescription,ATTRIBUTE_ID,VersionControls
10040,3,1001,,10040,,,,,,,,2,T_CollectionBook_GetDescription_10013,140013,462-56
20011,3,2001,,20011,,,,,,,,2,T_CollectionBook_GetDescription_2001,140004,56
20012,3,2001,,20012,,,,,,,,2,T_CollectionBook_GetDescription_2001,140008,56
20013,3,2001,,20013,,,,,,,,2,T_CollectionBook_GetDescription_2001,140008,56
20014,3,2001,,20014,,,,,,,,2,T_CollectionBook_GetDescription_10013,140010,405-56
20015,3,2001,,20015,,,,,,,,2,T_CollectionBook_GetDescription_10013,140010,405-56
20016,3,2001,,20016,,,,,,,,2,T_CollectionBook_GetDescription_10013,140010,351-412-56
20017,3,2001,,20017,,,,,,,,2,T_CollectionBook_GetDescription_10013,140010,414-56
20018,3,2001,,20018,,,,,,,,2,T_CollectionBook_GetDescription_2001,140008,415-56
20019,3,2001,,20019,,,,,,,,2,T_CollectionBook_GetDescription_2001,140008,415-56
20020,3,2001,,20020,,,,,,,,,T_CollectionBook_GetDescription_20020,140010,56
20021,3,2001,,20021,,,,,,,,2,T_CollectionBook_GetDescription_10013,140008,277-56
20022,3,2001,,20022,,,,,,,,2,T_CollectionBook_GetDescription_10013,140010,351-413-56
20023,3,2001,,20023,,,,,,,,2,T_CollectionBook_GetDescription_10013,140010,351-419-56
20024,3,2001,,20024,,,,,,,,2,T_CollectionBook_GetDescription_10013,140010,351-423-56
20025,3,2001,,20025,,,,,,,,2,T_CollectionBook_GetDescription_10013,140010,351-425-56
20026,3,2001,,20026,,,,,,,,2,T_CollectionBook_GetDescription_2001,140008,426-56
20027,3,2001,,20027,,,,,,,,2,T_CollectionBook_GetDescription_2001,140008,426-56
20028,3,2001,,20028,,,,,,,,,T_CollectionBook_GetDescription_5001,140008,291-56
20029,3,2001,,20029,,,,,,,,,T_CollectionBook_GetDescription_20029,140017,441-56
20030,3,2001,,20030,,,,,,,,2,T_CollectionBook_GetDescription_10013,140010,351-443-56
20031,3,2001,,20031,,,,,,,,2,T_CollectionBook_GetDescription_10013,140010,351-447-56
20032,3,2001,,20032,,,,,,,,2,T_CollectionBook_GetDescription_10013,140010,351-449-56
20033,3,2001,,20033,,,,,,,,,T_CollectionBook_GetDescription_20033,140020,310-108-56
20034,3,2001,,20034,,,,,,,,,T_CollectionBook_GetDescription_20029,140017,451-56
20035,3,2001,,20035,,,,,,,,2,T_CollectionBook_GetDescription_10013,140010,452-56
20036,3,2001,,20036,,,,,,,,2,T_CollectionBook_GetDescription_10013,140010,454-56
20037,3,2001,,20037,,,,,,,,,T_CollectionBook_GetDescription_10037,140010,455-56
20038,3,2001,,20038,,,,,,,,2,T_CollectionBook_GetDescription_10013,140010,459-56
20039,3,2001,,20039,,,,,,,,,T_CollectionBook_GetDescription_10039,140010,461-56
20040,3,2001,,20040,,,,,,,,2,T_CollectionBook_GetDescription_10013,140010,462-56
30011,3,3001,,30011,,,,,,,,2,T_CollectionBook_GetDescription_30011,140002,56
30012,3,3001,,30012,,,,,,,,2,T_CollectionBook_GetDescription_10013,140006,56
30013,3,3001,,30013,,,,,,,,2,T_CollectionBook_GetDescription_10013,140006,56
30014,3,3001,,30014,,,,,,,,,T_CollectionBook_GetDescription_5001,140006,278-56
30015,3,3001,,30015,,,,,,,,2,T_CollectionBook_GetDescription_10013,140008,405-56
30016,3,3001,,30016,,,,,,,,2,T_CollectionBook_GetDescription_10013,140008,412-56
30017,3,3001,,30017,,,,,,,,2,T_CollectionBook_GetDescription_10013,140006,408-56
30018,3,3001,,30018,,,,,,,,2,T_CollectionBook_GetDescription_10013,140006,408-56
30019,3,3001,,30019,,,,,,,,2,T_CollectionBook_GetDescription_10013,140008,414-56
30020,3,3001,,30020,,,,,,,,2,T_CollectionBook_GetDescription_10013,140008,413-56
30021,3,3001,,30021,,,,,,,,2,T_CollectionBook_GetDescription_10013,140008,419-56
30022,3,3001,,30022,,,,,,,,2,T_CollectionBook_GetDescription_10013,140008,423-56
30023,3,3001,,30023,,,,,,,,2,T_CollectionBook_GetDescription_10013,140006,424-56
30024,3,3001,,30024,,,,,,,,2,T_CollectionBook_GetDescription_10013,140006,424-56
30025,3,3001,,30025,,,,,,,,2,T_CollectionBook_GetDescription_10013,140008,425-56
30026,3,3001,,30026,,,,,,,,2,T_CollectionBook_GetDescription_10013,140006,437-56
30027,3,3001,,30027,,,,,,,,2,T_CollectionBook_GetDescription_10013,140006,437-56
30028,3,3001,,30028,,,,,,,,2,T_CollectionBook_GetDescription_10013,140008,443-56
30029,3,3001,,30029,,,,,,,,,T_CollectionBook_GetDescription_30029,140009,311-108-56
30030,3,3001,,30030,,,,,,,,2,T_CollectionBook_GetDescription_10013,140008,447-56
30031,3,3001,,30031,,,,,,,,2,T_CollectionBook_GetDescription_10013,140008,449-56
30032,3,3001,,30032,,,,,,,,2,T_CollectionBook_GetDescription_10013,140008,452-56
30033,3,3001,,30033,,,,,,,,2,T_CollectionBook_GetDescription_10013,140008,454-56
30034,3,3001,,30034,,,,,,,,,T_CollectionBook_GetDescription_10037,140008,455-56
30035,3,3001,,30035,,,,,,,,2,T_CollectionBook_GetDescription_10013,140008,459-56
30036,3,3001,,30036,,,,,,,,,T_CollectionBook_GetDescription_10039,140008,461-56
30037,3,3001,,30037,,,,,,,,2,T_CollectionBook_GetDescription_10013,140008,462-56
40011,3,4001,,40011,,,,,,,,2,T_CollectionBook_GetDescription_30011,140002,56
40012,3,4001,,40012,,,,,,,,2,T_CollectionBook_GetDescription_10013,140012,402-56
40013,3,4001,,40013,,,,,,,,2,T_CollectionBook_GetDescription_10013,140012,402-56
40014,3,4001,,40014,,,,,,,,2,T_CollectionBook_GetDescription_10013,140012,277-56
40015,3,4001,,40015,,,,,,,,2,T_CollectionBook_GetDescription_10013,140014,405-56
40016,3,4001,,40016,,,,,,,,2,T_CollectionBook_GetDescription_10013,140014,412-56
40017,3,4001,,40017,,,,,,,,,T_CollectionBook_GetDescription_5001,140012,281-56
40018,3,4001,,40018,,,,,,,,2,T_CollectionBook_GetDescription_10013,140014,414-56
40019,3,4001,,40019,,,,,,,,2,T_CollectionBook_GetDescription_10013,140012,401-56
40020,3,4001,,40020,,,,,,,,2,T_CollectionBook_GetDescription_10013,140012,401-56
40021,3,4001,,40021,,,,,,,,2,T_CollectionBook_GetDescription_10013,140014,413-56
40022,3,4001,,40022,,,,,,,,2,T_CollectionBook_GetDescription_10013,140014,419-56
40023,3,4001,,40023,,,,,,,,2,T_CollectionBook_GetDescription_10013,140014,423-56
40024,3,4001,,40024,,,,,,,,2,T_CollectionBook_GetDescription_10013,140014,425-56
40025,3,4001,,40025,,,,,,,,2,T_CollectionBook_GetDescription_10013,140012,427-56
40026,3,4001,,40026,,,,,,,,2,T_CollectionBook_GetDescription_10013,140012,427-56
40027,3,4001,,40027,,,,,,,,2,T_CollectionBook_GetDescription_10013,140012,439-56
40028,3,4001,,40028,,,,,,,,2,T_CollectionBook_GetDescription_10013,140012,439-56
40029,3,4001,,40029,,,,,,,,2,T_CollectionBook_GetDescription_10013,140014,443-56
40030,3,4001,,40030,,,,,,,,2,T_CollectionBook_GetDescription_10013,140014,447-56
40031,3,4001,,40031,,,,,,,,,T_CollectionBook_GetDescription_40031,140015,312-108-56
40032,3,4001,,40032,,,,,,,,2,T_CollectionBook_GetDescription_10013,140014,449-56
40033,3,4001,,40033,,,,,,,,2,T_CollectionBook_GetDescription_10013,140014,452-56
40034,3,4001,,40034,,,,,,,,2,T_CollectionBook_GetDescription_10013,140014,454-56
40035,3,4001,,40035,,,,,,,,,T_CollectionBook_GetDescription_10037,140014,455-56
40036,3,4001,,40036,,,,,,,,2,T_CollectionBook_GetDescription_10013,140014,459-56
40037,3,4001,,40037,,,,,,,,,T_CollectionBook_GetDescription_10039,140014,461-56
40038,3,4001,,40038,,,,,,,,2,T_CollectionBook_GetDescription_10013,140014,462-56
50011,3,5001,,50011,,,,,,,,2,T_CollectionBook_GetDescription_30011,140001,
50012,3,5001,,50012,,,,,,,,2,T_CollectionBook_GetDescription_10013,140005,56
50013,3,5001,,50013,,,,,,,,2,T_CollectionBook_GetDescription_10013,140005,56
50014,3,5001,,50014,,,,,,,,,T_CollectionBook_GetDescription_5001,140005,56
50015,3,5001,,50015,,,,,,,,,T_CollectionBook_GetDescription_5001,140005,56
50016,3,5001,,50016,,,,,,,,2,T_CollectionBook_GetDescription_10013,140007,405-56
50017,3,5001,,50017,,,,,,,,2,T_CollectionBook_GetDescription_10013,140005,404-56
50018,3,5001,,50018,,,,,,,,2,T_CollectionBook_GetDescription_10013,140005,404-56
50019,3,5001,,50019,,,,,,,,2,T_CollectionBook_GetDescription_10013,140007,412-56
50020,3,5001,,50020,,,,,,,,2,T_CollectionBook_GetDescription_10013,140007,414-56
50021,3,5001,,50021,,,,,,,,2,T_CollectionBook_GetDescription_10013,140007,413-56
50022,3,5001,,50022,,,,,,,,2,T_CollectionBook_GetDescription_10013,140005,410-56
50023,3,5001,,50023,,,,,,,,2,T_CollectionBook_GetDescription_10013,140005,410-56
50024,3,5001,,50024,,,,,,,,2,T_CollectionBook_GetDescription_10013,140007,419-56
50025,3,5001,,50025,,,,,,,,2,T_CollectionBook_GetDescription_10013,140007,423-56
50026,3,5001,,50026,,,,,,,,2,T_CollectionBook_GetDescription_10013,140007,425-56
50027,3,5001,,50027,,,,,,,,2,T_CollectionBook_GetDescription_10013,140005,429-56
50028,3,5001,,50028,,,,,,,,2,T_CollectionBook_GetDescription_10013,140005,429-56
50029,3,5001,,50029,,,,,,,,,T_CollectionBook_GetDescription_50029,140009,293-108-56
50030,3,5001,,50030,,,,,,,,2,T_CollectionBook_GetDescription_10013,140005,438-56
50031,3,5001,,50031,,,,,,,,2,T_CollectionBook_GetDescription_10013,140005,438-56
50032,3,5001,,50032,,,,,,,,2,T_CollectionBook_GetDescription_10013,140007,443-56
50033,3,5001,,50033,,,,,,,,2,T_CollectionBook_GetDescription_10013,140007,447-56
50034,3,5001,,50034,,,,,,,,2,T_CollectionBook_GetDescription_10013,140007,449-56
50035,3,5001,,50035,,,,,,,,2,T_CollectionBook_GetDescription_10013,140007,452-56
50036,3,5001,,50036,,,,,,,,2,T_CollectionBook_GetDescription_10013,140007,454-56
50037,3,5001,,50037,,,,,,,,,T_CollectionBook_GetDescription_10037,140007,455-56
50038,3,5001,,50038,,,,,,,,2,T_CollectionBook_GetDescription_10013,140007,459-56
50039,3,5001,,50039,,,,,,,,,T_CollectionBook_GetDescription_10039,140007,461-56
50040,3,5001,,50040,,,,,,,,2,T_CollectionBook_GetDescription_10013,140007,462-56
60011,3,6001,,60011,,,,,,,,2,T_CollectionBook_GetDescription_30011,140002,56
60012,3,6001,,60012,,,,,,,,2,T_CollectionBook_GetDescription_10013,140006,56
60013,3,6001,,60013,,,,,,,,2,T_CollectionBook_GetDescription_10013,140006,56
60014,3,6001,,60014,,,,,,,,2,T_CollectionBook_GetDescription_10013,140008,405-56
60015,3,6001,,60015,,,,,,,,2,T_CollectionBook_GetDescription_10013,140006,403-56
60016,3,6001,,60016,,,,,,,,2,T_CollectionBook_GetDescription_10013,140006,403-56
60017,3,6001,,60017,,,,,,,,,T_CollectionBook_GetDescription_5001,140006,279-56
60018,3,6001,,60018,,,,,,,,2,T_CollectionBook_GetDescription_10013,140008,412-56
60019,3,6001,,60019,,,,,,,,2,T_CollectionBook_GetDescription_10013,140008,414-56
60020,3,6001,,60020,,,,,,,,2,T_CollectionBook_GetDescription_10013,140008,413-56
60021,3,6001,,60021,,,,,,,,2,T_CollectionBook_GetDescription_10013,140006,411-56
60022,3,6001,,60022,,,,,,,,2,T_CollectionBook_GetDescription_10013,140006,411-56
60023,3,6001,,60023,,,,,,,,2,T_CollectionBook_GetDescription_10013,140008,419-56
60024,3,6001,,60024,,,,,,,,2,T_CollectionBook_GetDescription_10013,140008,423-56
60025,3,6001,,60025,,,,,,,,2,T_CollectionBook_GetDescription_10013,140008,425-56
60026,3,6001,,60026,,,,,,,,2,T_CollectionBook_GetDescription_10013,140006,431-56
60027,3,6001,,60027,,,,,,,,2,T_CollectionBook_GetDescription_10013,140006,431-56
60028,3,6001,,60028,,,,,,,,2,T_CollectionBook_GetDescription_10013,140006,442-56
60029,3,6001,,60029,,,,,,,,2,T_CollectionBook_GetDescription_10013,140006,442-56
60030,3,6001,,60030,,,,,,,,2,T_CollectionBook_GetDescription_10013,140006,442-56
60031,3,6001,,60031,,,,,,,,2,T_CollectionBook_GetDescription_10013,140008,443-56
60032,3,6001,,60032,,,,,,,,2,T_CollectionBook_GetDescription_10013,140008,447-56
60033,3,6001,,60033,,,,,,,,2,T_CollectionBook_GetDescription_10013,140008,449-56
60034,3,6001,,60034,,,,,,,,2,T_CollectionBook_GetDescription_60034,140009,313-108-56
60035,3,6001,,60035,,,,,,,,2,T_CollectionBook_GetDescription_10013,140008,452-56
60036,3,6001,,60036,,,,,,,,2,T_CollectionBook_GetDescription_10013,140008,454-56
60037,3,6001,,60037,,,,,,,,,T_CollectionBook_GetDescription_10037,140008,455-56
60038,3,6001,,60038,,,,,,,,2,T_CollectionBook_GetDescription_10013,140008,459-56
60039,3,6001,,60039,,,,,,,,,T_CollectionBook_GetDescription_10039,140008,461-56
60040,3,6001,,60040,,,,,,,,2,T_CollectionBook_GetDescription_10013,140008,462-56
70011,3,7001,,70011,,,,,,,,2,T_CollectionBook_GetDescription_30011,140001,
70012,3,7001,,70012,,,,,,,,2,T_CollectionBook_GetDescription_10013,140005,407-56
70013,3,7001,,70013,,,,,,,,2,T_CollectionBook_GetDescription_10013,140005,407-56
70014,3,7001,,70014,,,,,,,,,T_CollectionBook_GetDescription_10012,140007,56
70015,3,7001,,70015,,,,,,,,2,T_CollectionBook_GetDescription_10013,140007,405-56
70016,3,7001,,70016,,,,,,,,2,T_CollectionBook_GetDescription_10013,140007,412-56
70017,3,7001,,70017,,,,,,,,2,T_CollectionBook_GetDescription_10013,140005,416-56
70018,3,7001,,70018,,,,,,,,2,T_CollectionBook_GetDescription_10013,140005,416-56
70019,3,7001,,70019,,,,,,,,2,T_CollectionBook_GetDescription_10013,140007,414-56
70020,3,7001,,70020,,,,,,,,2,T_CollectionBook_GetDescription_10013,140007,413-56
70021,3,7001,,70021,,,,,,,,2,T_CollectionBook_GetDescription_10013,140005,418-56
70022,3,7001,,70022,,,,,,,,2,T_CollectionBook_GetDescription_10013,140005,418-56
70023,3,7001,,70023,,,,,,,,2,T_CollectionBook_GetDescription_10013,140007,419-56
70024,3,7001,,70024,,,,,,,,2,T_CollectionBook_GetDescription_10013,140007,423-56
70025,3,7001,,70025,,,,,,,,2,T_CollectionBook_GetDescription_10013,140007,425-56
70026,3,7001,,70026,,,,,,,,2,T_CollectionBook_GetDescription_10013,140005,428-56
70027,3,7001,,70027,,,,,,,,2,T_CollectionBook_GetDescription_10013,140005,428-56
70028,3,7001,,70028,,,,,,,,2,T_CollectionBook_GetDescription_10013,140005,428-56
70029,3,7001,,70029,,,,,,,,,T_CollectionBook_GetDescription_70029,140009,294-108-56
70030,3,7001,,70030,,,,,,,,2,T_CollectionBook_GetDescription_10013,140005,436-56
70031,3,7001,,70031,,,,,,,,2,T_CollectionBook_GetDescription_10013,140005,436-56
70032,3,7001,,70032,,,,,,,,2,T_CollectionBook_GetDescription_10013,140007,443-56
70033,3,7001,,70033,,,,,,,,2,T_CollectionBook_GetDescription_10013,140007,447-56
70034,3,7001,,70034,,,,,,,,2,T_CollectionBook_GetDescription_10013,140007,449-56
70035,3,7001,,70035,,,,,,,,2,T_CollectionBook_GetDescription_10013,140007,452-56
70036,3,7001,,70036,,,,,,,,2,T_CollectionBook_GetDescription_10013,140007,454-56
70037,3,7001,,70037,,,,,,,,,T_CollectionBook_GetDescription_10037,140007,455-56
70038,3,7001,,70038,,,,,,,,2,T_CollectionBook_GetDescription_10013,140007,459-56
70039,3,7001,,70039,,,,,,,,,T_CollectionBook_GetDescription_10039,140007,461-56
70040,3,7001,,70040,,,,,,,,2,T_CollectionBook_GetDescription_10013,140007,462-56
80011,3,8001,,80011,,,,,,,,2,T_CollectionBook_GetDescription_30011,140002,56
80012,3,8001,,80012,,,,,,,,2,T_CollectionBook_GetDescription_10013,140012,56
80013,3,8001,,80013,,,,,,,,2,T_CollectionBook_GetDescription_10013,140012,56
80014,3,8001,,80014,,,,,,,,2,T_CollectionBook_GetDescription_10013,140014,405-56
80015,3,8001,,80015,,,,,,,,,T_CollectionBook_GetDescription_5001,140012,280-56
80016,3,8001,,80016,,,,,,,,2,T_CollectionBook_GetDescription_10013,140014,412-56
80017,3,8001,,80017,,,,,,,,2,T_CollectionBook_GetDescription_10013,140012,406-56
80018,3,8001,,80018,,,,,,,,2,T_CollectionBook_GetDescription_10013,140012,406-56
80019,3,8001,,80019,,,,,,,,2,T_CollectionBook_GetDescription_10013,140014,414-56
80020,3,8001,,80020,,,,,,,,2,T_CollectionBook_GetDescription_10013,140014,413-56
80021,3,8001,,80021,,,,,,,,2,T_CollectionBook_GetDescription_10013,140014,419-56
80022,3,8001,,80022,,,,,,,,2,T_CollectionBook_GetDescription_10013,140012,420-56
80023,3,8001,,80023,,,,,,,,2,T_CollectionBook_GetDescription_10013,140012,420-56
80024,3,8001,,80024,,,,,,,,2,T_CollectionBook_GetDescription_10013,140014,423-56
80025,3,8001,,80025,,,,,,,,2,T_CollectionBook_GetDescription_10013,140014,425-56
80026,3,8001,,80026,,,,,,,,2,T_CollectionBook_GetDescription_10013,140012,434-56
80027,3,8001,,80027,,,,,,,,2,T_CollectionBook_GetDescription_10013,140012,434-56
80028,3,8001,,80028,,,,,,,,2,T_CollectionBook_GetDescription_10013,140014,443-56
80029,3,8001,,80029,,,,,,,,,T_CollectionBook_GetDescription_80029,140015,314-108-56
80030,3,8001,,80030,,,,,,,,2,T_CollectionBook_GetDescription_10013,140014,447-56
80031,3,8001,,80031,,,,,,,,2,T_CollectionBook_GetDescription_10013,140014,449-56
80032,3,8001,,80032,,,,,,,,2,T_CollectionBook_GetDescription_10013,140014,452-56
80033,3,8001,,80033,,,,,,,,2,T_CollectionBook_GetDescription_10013,140014,454-56
80034,3,8001,,80034,,,,,,,,,T_CollectionBook_GetDescription_10037,140014,455-56
80035,3,8001,,80035,,,,,,,,2,T_CollectionBook_GetDescription_10013,140014,459-56
80036,3,8001,,80036,,,,,,,,,T_CollectionBook_GetDescription_10039,140014,461-56
80037,3,8001,,80037,,,,,,,,2,T_CollectionBook_GetDescription_10013,140014,462-56
90011,3,9001,,90011,,,,,,,,2,T_CollectionBook_GetDescription_10013,140004,277-56
90012,3,9001,,90012,,,,,,,,2,T_CollectionBook_GetDescription_2001,140014,56
90013,3,9001,,90013,,,,,,,,2,T_CollectionBook_GetDescription_2001,140014,56
90014,3,9001,,90014,,,,,,,,2,T_CollectionBook_GetDescription_2001,140014,56
90015,3,9001,,90015,,,,,,,,,T_CollectionBook_GetDescription_20020,140016,56
90016,3,9001,,90016,,,,,,,,2,T_CollectionBook_GetDescription_10013,140016,352-412-56
90017,3,9001,,90017,,,,,,,,2,T_CollectionBook_GetDescription_10013,140016,352-414-56
90018,3,9001,,90018,,,,,,,,2,T_CollectionBook_GetDescription_10013,140016,352-413-56
90019,3,9001,,90019,,,,,,,,2,T_CollectionBook_GetDescription_2001,140014,409-56
90020,3,9001,,90020,,,,,,,,2,T_CollectionBook_GetDescription_2001,140014,409-56
90021,3,9001,,90021,,,,,,,,,T_CollectionBook_GetDescription_5001,140014,282-56
90022,3,9001,,90022,,,,,,,,2,T_CollectionBook_GetDescription_10013,140016,352-419-56
90023,3,9001,,90023,,,,,,,,2,T_CollectionBook_GetDescription_10013,140016,352-423-56
90024,3,9001,,90024,,,,,,,,2,T_CollectionBook_GetDescription_10013,140016,352-425-56
90025,3,9001,,90025,,,,,,,,2,T_CollectionBook_GetDescription_2001,140014,430-56
90026,3,9001,,90026,,,,,,,,2,T_CollectionBook_GetDescription_2001,140014,430-56
90027,3,9001,,90027,,,,,,,,2,T_CollectionBook_GetDescription_10013,140016,352-443-56
90028,3,9001,,90028,,,,,,,,,T_CollectionBook_GetDescription_20029,140017,445-56
90029,3,9001,,90029,,,,,,,,2,T_CollectionBook_GetDescription_10013,140016,352-447-56
90030,3,9001,,90030,,,,,,,,2,T_CollectionBook_GetDescription_10013,140016,352-449-56
90031,3,9001,,90031,,,,,,,,2,T_CollectionBook_GetDescription_10013,140016,352-452-56
90032,3,9001,,90032,,,,,,,,,T_CollectionBook_GetDescription_90032,140017,315-108-56
90033,3,9001,,90033,,,,,,,,,T_CollectionBook_GetDescription_20029,140017,453-56
90034,3,9001,,90034,,,,,,,,2,T_CollectionBook_GetDescription_10013,140016,352-454-56
90035,3,9001,,90035,,,,,,,,,T_CollectionBook_GetDescription_10037,140016,352-455-56
90036,3,9001,,90036,,,,,,,,2,T_CollectionBook_GetDescription_10013,140016,352-459-56
90037,3,9001,,90037,,,,,,,,,T_CollectionBook_GetDescription_10039,140016,352-461-56
90038,3,9001,,90038,,,,,,,,2,T_CollectionBook_GetDescription_10013,140016,352-462-56
1000101,3,10001,,1000101,,,,,,,,2,T_CollectionBook_GetDescription_10013,140004,277-56
1000102,3,10001,,1000102,,,,,,,,2,T_CollectionBook_GetDescription_2001,140008,56
1000103,3,10001,,1000103,,,,,,,,2,T_CollectionBook_GetDescription_2001,140008,56
1000104,3,10001,,1000104,,,,,,,,2,T_CollectionBook_GetDescription_10013,140010,353-412-56
1000105,3,10001,,1000105,,,,,,,,2,T_CollectionBook_GetDescription_10013,140010,353-414-56
1000106,3,10001,,1000106,,,,,,,,2,T_CollectionBook_GetDescription_10013,140010,353-413-56
1000107,3,10001,,1000107,,,,,,,,2,T_CollectionBook_GetDescription_2001,140008,417-56
1000108,3,10001,,1000108,,,,,,,,2,T_CollectionBook_GetDescription_2001,140008,417-56
1000109,3,10001,,1000109,,,,,,,,,T_CollectionBook_GetDescription_5001,140008,283-56
1000110,3,10001,,1000110,,,,,,,,2,T_CollectionBook_GetDescription_10013,140010,353-419-56
1000111,3,10001,,1000111,,,,,,,,2,T_CollectionBook_GetDescription_10013,140010,353-423-56
1000112,3,10001,,1000112,,,,,,,,2,T_CollectionBook_GetDescription_10013,140010,353-425-56
1000113,3,10001,,1000113,,,,,,,,2,T_CollectionBook_GetDescription_2001,140008,432-56
1000114,3,10001,,1000114,,,,,,,,2,T_CollectionBook_GetDescription_2001,140008,432-56
1000115,3,10001,,1000115,,,,,,,,2,T_CollectionBook_GetDescription_10013,140010,353-443-56
1000116,3,10001,,1000116,,,,,,,,,T_CollectionBook_GetDescription_20029,140017,446-56
1000117,3,10001,,1000117,,,,,,,,2,T_CollectionBook_GetDescription_10013,140010,353-447-56
1000118,3,10001,,1000118,,,,,,,,2,T_CollectionBook_GetDescription_10013,140010,353-449-56
1000119,3,10001,,1000119,,,,,,,,2,T_CollectionBook_GetDescription_10013,140010,353-452-56
1000120,3,10001,,1000120,,,,,,,,2,T_CollectionBook_GetDescription_10013,140010,353-454-56
1000121,3,10001,,1000121,,,,,,,,,T_CollectionBook_GetDescription_10037,140010,353-455-56
1000122,3,10001,,1000122,,,,,,,,,T_CollectionBook_GetDescription_1000122,140020,316-108-56
1000123,3,10001,,1000123,,,,,,,,,T_CollectionBook_GetDescription_20029,140017,456-56
1000124,3,10001,,1000124,,,,,,,,2,T_CollectionBook_GetDescription_10013,140010,353-459-56
1000125,3,10001,,1000125,,,,,,,,,T_CollectionBook_GetDescription_10039,140010,353-461-56
1000126,3,10001,,1000126,,,,,,,,2,T_CollectionBook_GetDescription_10013,140010,353-462-56
1100101,3,11001,,1100101,,,,,,,,2,T_CollectionBook_GetDescription_10013,140004,277-56
1100102,3,11001,,1100102,,,,,,,,2,T_CollectionBook_GetDescription_2001,140008,56
1100103,3,11001,,1100103,,,,,,,,2,T_CollectionBook_GetDescription_2001,140008,56
1100104,3,11001,,1100104,,,,,,,,2,T_CollectionBook_GetDescription_10013,140010,354-414-56
1100105,3,11001,,1100105,,,,,,,,2,T_CollectionBook_GetDescription_10013,140010,354-413-56
1100106,3,11001,,1100106,,,,,,,,2,T_CollectionBook_GetDescription_10013,140010,354-412-56
1100107,3,11001,,1100107,,,,,,,,2,T_CollectionBook_GetDescription_10013,140010,354-419-56
1100108,3,11001,,1100108,,,,,,,,2,T_CollectionBook_GetDescription_2001,140008,354-421-56
1100109,3,11001,,1100109,,,,,,,,2,T_CollectionBook_GetDescription_2001,140008,354-421-56
1100110,3,11001,,1100110,,,,,,,,,T_CollectionBook_GetDescription_5001,140008,286-56
1100111,3,11001,,1100111,,,,,,,,2,T_CollectionBook_GetDescription_10013,140010,354-423-56
1100112,3,11001,,1100112,,,,,,,,2,T_CollectionBook_GetDescription_10013,140010,354-425-56
1100113,3,11001,,1100113,,,,,,,,2,T_CollectionBook_GetDescription_2001,140008,435-56
1100114,3,11001,,1100114,,,,,,,,2,T_CollectionBook_GetDescription_2001,140008,435-56
1100115,3,11001,,1100115,,,,,,,,2,T_CollectionBook_GetDescription_10013,140010,354-443-56
1100116,3,11001,,1100116,,,,,,,,2,T_CollectionBook_GetDescription_10013,140010,354-447-56
