ID,TYPE,NAME,ICON,HeadIcon,ExcludeRole,Role,Color,RepeatChangeID,RepeatChangeCount,Value,DropTag,Info,Source,IsCountDrop,SortIndex,EnergyValue,ObtainWays,VersionControl
212,11,T_ITEM_NAME_110,Icon/Item/GiftBox/Icon_GiftBox_33,Icon/Item/Gift/Icon_Event_Bag,,,3,,,110,,T_ITEM_Info_101,,,,,,
213,11,T_ITEM_NAME_101,Icon/Item/GiftBox/Icon_GiftBox_04,Icon/Item/Gift/Icon_Event_MoonCake,,,3,,,101,,T_ITEM_Info_101,,,,,,
214,11,T_ITEM_NAME_102,Icon/Item/GiftBox/Icon_GiftBox_07,Icon/Item/Gift/Icon_Event_MoonCake,,,3,,,102,,T_ITEM_Info_101,,,,,,
215,11,T_ITEM_NAME_103,Icon/Item/GiftBox/Icon_GiftBox_12,Icon/Item/Gift/Icon_Event_MoonCake,,,3,,,103,,T_ITEM_Info_101,,,,,,
216,11,T_ITEM_NAME_104,Icon/Item/GiftBox/Icon_GiftBox_15,Icon/Item/Gift/Icon_Event_MoonCake,,,3,,,104,,T_ITEM_Info_101,,,,,,
217,11,T_ITEM_NAME_141,Icon/Item/GiftBox/Icon_GiftBox_str1_1_B1,Icon/Item/Gift/Icon_Event_MoonCake,,,3,,,141,,T_ITEM_Info_101,,,,,,
218,11,T_ITEM_NAME_142,Icon/Item/GiftBox/Icon_GiftBox_str1_2_B1,Icon/Item/Gift/Icon_Event_MoonCake,,,3,,,142,,T_ITEM_Info_101,,,,,,
219,11,T_ITEM_NAME_143,Icon/Item/GiftBox/Icon_GiftBox_str2_1_B1,Icon/Item/Gift/Icon_Event_MoonCake,,,3,,,143,,T_ITEM_Info_101,,,,,,
220,11,T_ITEM_NAME_144,Icon/Item/GiftBox/Icon_GiftBox_str2_2_B1,Icon/Item/Gift/Icon_Event_MoonCake,,,3,,,144,,T_ITEM_Info_101,,,,,,
221,11,T_ITEM_NAME_105,Icon/Item/GiftBox/Icon_GiftBox_18,Icon/Item/Gift/Icon_Event_MoonCake,,,3,,,105,,T_ITEM_Info_101,,,,,,
222,11,T_ITEM_NAME_106,Icon/Item/GiftBox/Icon_GiftBox_21,Icon/Item/Gift/Icon_Event_MoonCake,,,3,,,106,,T_ITEM_Info_101,,,,,,
223,11,T_ITEM_NAME_107,Icon/Item/GiftBox/Icon_GiftBox_24,Icon/Item/Gift/Icon_Event_MoonCake,,,3,,,107,,T_ITEM_Info_101,,,,,,
224,11,T_ITEM_NAME_108,Icon/Item/GiftBox/Icon_GiftBox_27,Icon/Item/Gift/Icon_Event_MoonCake,,,3,,,108,,T_ITEM_Info_101,,,,,,
225,11,T_ITEM_NAME_109,Icon/Item/GiftBox/Icon_GiftBox_30,Icon/Item/Gift/Icon_Event_MoonCake,,,3,,,109,,T_ITEM_Info_101,,,,,,
226,11,T_ITEM_NAME_110,Icon/Item/GiftBox/Icon_GiftBox_33,Icon/Item/Gift/Icon_Event_MoonCake,,,3,,,110,,T_ITEM_Info_101,,,,,,
227,11,T_ITEM_NAME_101,Icon/Item/GiftBox/Icon_GiftBox_04,Icon/Item/Gift/Icon_Event_Pumpkin Candy,,,3,,,101,,T_ITEM_Info_101,,,,,,
228,11,T_ITEM_NAME_102,Icon/Item/GiftBox/Icon_GiftBox_07,Icon/Item/Gift/Icon_Event_Pumpkin Candy,,,3,,,102,,T_ITEM_Info_101,,,,,,
229,11,T_ITEM_NAME_103,Icon/Item/GiftBox/Icon_GiftBox_12,Icon/Item/Gift/Icon_Event_Pumpkin Candy,,,3,,,103,,T_ITEM_Info_101,,,,,,
230,11,T_ITEM_NAME_104,Icon/Item/GiftBox/Icon_GiftBox_15,Icon/Item/Gift/Icon_Event_Pumpkin Candy,,,3,,,104,,T_ITEM_Info_101,,,,,,
231,11,T_ITEM_NAME_141,Icon/Item/GiftBox/Icon_GiftBox_str1_1_B1,Icon/Item/Gift/Icon_Event_Pumpkin Candy,,,3,,,141,,T_ITEM_Info_101,,,,,,
232,11,T_ITEM_NAME_142,Icon/Item/GiftBox/Icon_GiftBox_str1_2_B1,Icon/Item/Gift/Icon_Event_Pumpkin Candy,,,3,,,142,,T_ITEM_Info_101,,,,,,
233,11,T_ITEM_NAME_143,Icon/Item/GiftBox/Icon_GiftBox_str2_1_B1,Icon/Item/Gift/Icon_Event_Pumpkin Candy,,,3,,,143,,T_ITEM_Info_101,,,,,,
234,11,T_ITEM_NAME_144,Icon/Item/GiftBox/Icon_GiftBox_str2_2_B1,Icon/Item/Gift/Icon_Event_Pumpkin Candy,,,3,,,144,,T_ITEM_Info_101,,,,,,
235,11,T_ITEM_NAME_105,Icon/Item/GiftBox/Icon_GiftBox_18,Icon/Item/Gift/Icon_Event_Pumpkin Candy,,,3,,,105,,T_ITEM_Info_101,,,,,,
236,11,T_ITEM_NAME_106,Icon/Item/GiftBox/Icon_GiftBox_21,Icon/Item/Gift/Icon_Event_Pumpkin Candy,,,3,,,106,,T_ITEM_Info_101,,,,,,
237,11,T_ITEM_NAME_107,Icon/Item/GiftBox/Icon_GiftBox_24,Icon/Item/Gift/Icon_Event_Pumpkin Candy,,,3,,,107,,T_ITEM_Info_101,,,,,,
238,11,T_ITEM_NAME_108,Icon/Item/GiftBox/Icon_GiftBox_27,Icon/Item/Gift/Icon_Event_Pumpkin Candy,,,3,,,108,,T_ITEM_Info_101,,,,,,
239,11,T_ITEM_NAME_109,Icon/Item/GiftBox/Icon_GiftBox_30,Icon/Item/Gift/Icon_Event_Pumpkin Candy,,,3,,,109,,T_ITEM_Info_101,,,,,,
240,11,T_ITEM_NAME_110,Icon/Item/GiftBox/Icon_GiftBox_33,Icon/Item/Gift/Icon_Event_Pumpkin Candy,,,3,,,110,,T_ITEM_Info_101,,,,,,
241,11,T_ITEM_NAME_101,Icon/Item/GiftBox/Icon_GiftBox_04,Icon/Item/Gift/Icon_Event_Bells,,,3,,,101,,T_ITEM_Info_101,,,,,,
242,11,T_ITEM_NAME_102,Icon/Item/GiftBox/Icon_GiftBox_07,Icon/Item/Gift/Icon_Event_Bells,,,3,,,102,,T_ITEM_Info_101,,,,,,
243,11,T_ITEM_NAME_103,Icon/Item/GiftBox/Icon_GiftBox_12,Icon/Item/Gift/Icon_Event_Bells,,,3,,,103,,T_ITEM_Info_101,,,,,,
244,11,T_ITEM_NAME_104,Icon/Item/GiftBox/Icon_GiftBox_15,Icon/Item/Gift/Icon_Event_Bells,,,3,,,104,,T_ITEM_Info_101,,,,,,
245,11,T_ITEM_NAME_141,Icon/Item/GiftBox/Icon_GiftBox_str1_1_B1,Icon/Item/Gift/Icon_Event_Bells,,,3,,,141,,T_ITEM_Info_101,,,,,,
246,11,T_ITEM_NAME_142,Icon/Item/GiftBox/Icon_GiftBox_str1_2_B1,Icon/Item/Gift/Icon_Event_Bells,,,3,,,142,,T_ITEM_Info_101,,,,,,
247,11,T_ITEM_NAME_143,Icon/Item/GiftBox/Icon_GiftBox_str2_1_B1,Icon/Item/Gift/Icon_Event_Bells,,,3,,,143,,T_ITEM_Info_101,,,,,,
248,11,T_ITEM_NAME_144,Icon/Item/GiftBox/Icon_GiftBox_str2_2_B1,Icon/Item/Gift/Icon_Event_Bells,,,3,,,144,,T_ITEM_Info_101,,,,,,
249,11,T_ITEM_NAME_105,Icon/Item/GiftBox/Icon_GiftBox_18,Icon/Item/Gift/Icon_Event_Bells,,,3,,,105,,T_ITEM_Info_101,,,,,,
250,11,T_ITEM_NAME_106,Icon/Item/GiftBox/Icon_GiftBox_21,Icon/Item/Gift/Icon_Event_Bells,,,3,,,106,,T_ITEM_Info_101,,,,,,
251,11,T_ITEM_NAME_107,Icon/Item/GiftBox/Icon_GiftBox_24,Icon/Item/Gift/Icon_Event_Bells,,,3,,,107,,T_ITEM_Info_101,,,,,,
252,11,T_ITEM_NAME_108,Icon/Item/GiftBox/Icon_GiftBox_27,Icon/Item/Gift/Icon_Event_Bells,,,3,,,108,,T_ITEM_Info_101,,,,,,
253,11,T_ITEM_NAME_109,Icon/Item/GiftBox/Icon_GiftBox_30,Icon/Item/Gift/Icon_Event_Bells,,,3,,,109,,T_ITEM_Info_101,,,,,,
254,11,T_ITEM_NAME_110,Icon/Item/GiftBox/Icon_GiftBox_33,Icon/Item/Gift/Icon_Event_Bells,,,3,,,110,,T_ITEM_Info_101,,,,,,
255,11,T_ITEM_NAME_101,Icon/Item/GiftBox/Icon_GiftBox_04,Icon/Item/Gift/Icon_Event_Gift,,,3,,,101,,T_ITEM_Info_101,,,,,,
256,11,T_ITEM_NAME_102,Icon/Item/GiftBox/Icon_GiftBox_07,Icon/Item/Gift/Icon_Event_Gift,,,3,,,102,,T_ITEM_Info_101,,,,,,
257,11,T_ITEM_NAME_103,Icon/Item/GiftBox/Icon_GiftBox_12,Icon/Item/Gift/Icon_Event_Gift,,,3,,,103,,T_ITEM_Info_101,,,,,,
258,11,T_ITEM_NAME_104,Icon/Item/GiftBox/Icon_GiftBox_15,Icon/Item/Gift/Icon_Event_Gift,,,3,,,104,,T_ITEM_Info_101,,,,,,
259,11,T_ITEM_NAME_141,Icon/Item/GiftBox/Icon_GiftBox_str1_1_B1,Icon/Item/Gift/Icon_Event_Gift,,,3,,,141,,T_ITEM_Info_101,,,,,,
260,11,T_ITEM_NAME_142,Icon/Item/GiftBox/Icon_GiftBox_str1_2_B1,Icon/Item/Gift/Icon_Event_Gift,,,3,,,142,,T_ITEM_Info_101,,,,,,
261,11,T_ITEM_NAME_143,Icon/Item/GiftBox/Icon_GiftBox_str2_1_B1,Icon/Item/Gift/Icon_Event_Gift,,,3,,,143,,T_ITEM_Info_101,,,,,,
262,11,T_ITEM_NAME_144,Icon/Item/GiftBox/Icon_GiftBox_str2_2_B1,Icon/Item/Gift/Icon_Event_Gift,,,3,,,144,,T_ITEM_Info_101,,,,,,
263,11,T_ITEM_NAME_105,Icon/Item/GiftBox/Icon_GiftBox_18,Icon/Item/Gift/Icon_Event_Gift,,,3,,,105,,T_ITEM_Info_101,,,,,,
264,11,T_ITEM_NAME_106,Icon/Item/GiftBox/Icon_GiftBox_21,Icon/Item/Gift/Icon_Event_Gift,,,3,,,106,,T_ITEM_Info_101,,,,,,
265,11,T_ITEM_NAME_107,Icon/Item/GiftBox/Icon_GiftBox_24,Icon/Item/Gift/Icon_Event_Gift,,,3,,,107,,T_ITEM_Info_101,,,,,,
266,11,T_ITEM_NAME_108,Icon/Item/GiftBox/Icon_GiftBox_27,Icon/Item/Gift/Icon_Event_Gift,,,3,,,108,,T_ITEM_Info_101,,,,,,
267,11,T_ITEM_NAME_109,Icon/Item/GiftBox/Icon_GiftBox_30,Icon/Item/Gift/Icon_Event_Gift,,,3,,,109,,T_ITEM_Info_101,,,,,,
268,11,T_ITEM_NAME_110,Icon/Item/GiftBox/Icon_GiftBox_33,Icon/Item/Gift/Icon_Event_Gift,,,3,,,110,,T_ITEM_Info_101,,,,,,
269,11,T_ITEM_NAME_101,Icon/Item/GiftBox/Icon_GiftBox_04,Icon/Item/Gift/Icon_Event_File,,,3,,,101,,T_ITEM_Info_101,,,,,,
270,11,T_ITEM_NAME_102,Icon/Item/GiftBox/Icon_GiftBox_07,Icon/Item/Gift/Icon_Event_File,,,3,,,102,,T_ITEM_Info_101,,,,,,
271,11,T_ITEM_NAME_103,Icon/Item/GiftBox/Icon_GiftBox_12,Icon/Item/Gift/Icon_Event_File,,,3,,,103,,T_ITEM_Info_101,,,,,,
272,11,T_ITEM_NAME_104,Icon/Item/GiftBox/Icon_GiftBox_15,Icon/Item/Gift/Icon_Event_File,,,3,,,104,,T_ITEM_Info_101,,,,,,
273,11,T_ITEM_NAME_141,Icon/Item/GiftBox/Icon_GiftBox_str1_1_B1,Icon/Item/Gift/Icon_Event_File,,,3,,,141,,T_ITEM_Info_101,,,,,,
274,11,T_ITEM_NAME_142,Icon/Item/GiftBox/Icon_GiftBox_str1_2_B1,Icon/Item/Gift/Icon_Event_File,,,3,,,142,,T_ITEM_Info_101,,,,,,
275,11,T_ITEM_NAME_143,Icon/Item/GiftBox/Icon_GiftBox_str2_1_B1,Icon/Item/Gift/Icon_Event_File,,,3,,,143,,T_ITEM_Info_101,,,,,,
276,11,T_ITEM_NAME_144,Icon/Item/GiftBox/Icon_GiftBox_str2_2_B1,Icon/Item/Gift/Icon_Event_File,,,3,,,144,,T_ITEM_Info_101,,,,,,
277,11,T_ITEM_NAME_105,Icon/Item/GiftBox/Icon_GiftBox_18,Icon/Item/Gift/Icon_Event_File,,,3,,,105,,T_ITEM_Info_101,,,,,,
278,11,T_ITEM_NAME_106,Icon/Item/GiftBox/Icon_GiftBox_21,Icon/Item/Gift/Icon_Event_File,,,3,,,106,,T_ITEM_Info_101,,,,,,
279,11,T_ITEM_NAME_107,Icon/Item/GiftBox/Icon_GiftBox_24,Icon/Item/Gift/Icon_Event_File,,,3,,,107,,T_ITEM_Info_101,,,,,,
280,11,T_ITEM_NAME_108,Icon/Item/GiftBox/Icon_GiftBox_27,Icon/Item/Gift/Icon_Event_File,,,3,,,108,,T_ITEM_Info_101,,,,,,
281,11,T_ITEM_NAME_109,Icon/Item/GiftBox/Icon_GiftBox_30,Icon/Item/Gift/Icon_Event_File,,,3,,,109,,T_ITEM_Info_101,,,,,,
282,11,T_ITEM_NAME_110,Icon/Item/GiftBox/Icon_GiftBox_33,Icon/Item/Gift/Icon_Event_File,,,3,,,110,,T_ITEM_Info_101,,,,,,
283,11,T_ITEM_NAME_101,Icon/Item/GiftBox/Icon_GiftBox_04,Icon/Item/Gift/Icon_Event_Redenvelopes,,,3,,,101,,T_ITEM_Info_101,,,,,,
284,11,T_ITEM_NAME_102,Icon/Item/GiftBox/Icon_GiftBox_07,Icon/Item/Gift/Icon_Event_Redenvelopes,,,3,,,102,,T_ITEM_Info_101,,,,,,
285,11,T_ITEM_NAME_103,Icon/Item/GiftBox/Icon_GiftBox_12,Icon/Item/Gift/Icon_Event_Redenvelopes,,,3,,,103,,T_ITEM_Info_101,,,,,,
286,11,T_ITEM_NAME_104,Icon/Item/GiftBox/Icon_GiftBox_15,Icon/Item/Gift/Icon_Event_Redenvelopes,,,3,,,104,,T_ITEM_Info_101,,,,,,
287,11,T_ITEM_NAME_141,Icon/Item/GiftBox/Icon_GiftBox_str1_1_B1,Icon/Item/Gift/Icon_Event_Redenvelopes,,,3,,,141,,T_ITEM_Info_101,,,,,,
288,11,T_ITEM_NAME_142,Icon/Item/GiftBox/Icon_GiftBox_str1_2_B1,Icon/Item/Gift/Icon_Event_Redenvelopes,,,3,,,142,,T_ITEM_Info_101,,,,,,
289,11,T_ITEM_NAME_143,Icon/Item/GiftBox/Icon_GiftBox_str2_1_B1,Icon/Item/Gift/Icon_Event_Redenvelopes,,,3,,,143,,T_ITEM_Info_101,,,,,,
290,11,T_ITEM_NAME_144,Icon/Item/GiftBox/Icon_GiftBox_str2_2_B1,Icon/Item/Gift/Icon_Event_Redenvelopes,,,3,,,144,,T_ITEM_Info_101,,,,,,
291,11,T_ITEM_NAME_105,Icon/Item/GiftBox/Icon_GiftBox_18,Icon/Item/Gift/Icon_Event_Redenvelopes,,,3,,,105,,T_ITEM_Info_101,,,,,,
292,11,T_ITEM_NAME_106,Icon/Item/GiftBox/Icon_GiftBox_21,Icon/Item/Gift/Icon_Event_Redenvelopes,,,3,,,106,,T_ITEM_Info_101,,,,,,
293,11,T_ITEM_NAME_107,Icon/Item/GiftBox/Icon_GiftBox_24,Icon/Item/Gift/Icon_Event_Redenvelopes,,,3,,,107,,T_ITEM_Info_101,,,,,,
294,11,T_ITEM_NAME_108,Icon/Item/GiftBox/Icon_GiftBox_27,Icon/Item/Gift/Icon_Event_Redenvelopes,,,3,,,108,,T_ITEM_Info_101,,,,,,
295,11,T_ITEM_NAME_109,Icon/Item/GiftBox/Icon_GiftBox_30,Icon/Item/Gift/Icon_Event_Redenvelopes,,,3,,,109,,T_ITEM_Info_101,,,,,,
296,11,T_ITEM_NAME_110,Icon/Item/GiftBox/Icon_GiftBox_33,Icon/Item/Gift/Icon_Event_Redenvelopes,,,3,,,110,,T_ITEM_Info_101,,,,,,
701,11,T_ITEM_NAME_701,Icon/Item/GiftBox/Icon_GiftBox_01,,,,3,,,701,,T_ITEM_Info_101,,,,,,
702,11,T_ITEM_NAME_702,Icon/Item/GiftBox/Icon_GiftBox_02,,,,3,,,702,,T_ITEM_Info_101,,,,,,
703,11,T_ITEM_NAME_703,Icon/Item/GiftBox/Icon_GiftBox_03,,,,3,,,703,,T_ITEM_Info_101,,,,,,
704,11,T_ITEM_NAME_704,Icon/Item/GiftBox/Icon_GiftBox_04,,,,3,,,704,,T_ITEM_Info_101,,,,,,
705,11,T_ITEM_NAME_705,Icon/Item/GiftBox/Icon_GiftBox_05,,,,3,,,705,,T_ITEM_Info_101,,,,,,
706,11,T_ITEM_NAME_706,Icon/Item/GiftBox/Icon_GiftBox_06,,,,3,,,706,,T_ITEM_Info_101,,,,,,
707,11,T_ITEM_NAME_707,Icon/Item/GiftBox/Icon_GiftBox_07,,,,3,,,707,,T_ITEM_Info_101,,,,,,
708,11,T_ITEM_NAME_708,Icon/Item/GiftBox/Icon_GiftBox_08,,,,3,,,708,,T_ITEM_Info_101,,,,,,
709,11,T_ITEM_NAME_709,Icon/Item/GiftBox/Icon_GiftBox_09,,,,3,,,709,,T_ITEM_Info_101,,,,,,
710,11,T_ITEM_NAME_710,Icon/Item/GiftBox/Icon_GiftBox_10,,,,3,,,710,,T_ITEM_Info_101,,,,,,
711,11,T_ITEM_NAME_711,Icon/Item/GiftBox/Icon_GiftBox_11,,,,3,,,711,,T_ITEM_Info_101,,,,,,
712,11,T_ITEM_NAME_712,Icon/Item/GiftBox/Icon_GiftBox_12,,,,3,,,712,,T_ITEM_Info_101,,,,,,
713,11,T_ITEM_NAME_713,Icon/Item/GiftBox/Icon_GiftBox_13,,,,3,,,713,,T_ITEM_Info_101,,,,,,
714,11,T_ITEM_NAME_714,Icon/Item/GiftBox/Icon_GiftBox_14,,,,3,,,714,,T_ITEM_Info_101,,,,,,
715,11,T_ITEM_NAME_715,Icon/Item/GiftBox/Icon_GiftBox_15,,,,3,,,715,,T_ITEM_Info_101,,,,,,
716,11,T_ITEM_NAME_716,Icon/Item/GiftBox/Icon_GiftBox_16,,,,3,,,716,,T_ITEM_Info_101,,,,,,
717,11,T_ITEM_NAME_717,Icon/Item/GiftBox/Icon_GiftBox_17,,,,3,,,717,,T_ITEM_Info_101,,,,,,
718,11,T_ITEM_NAME_718,Icon/Item/GiftBox/Icon_GiftBox_18,,,,3,,,718,,T_ITEM_Info_101,,,,,,
719,11,T_ITEM_NAME_719,Icon/Item/GiftBox/Icon_GiftBox_19,,,,3,,,719,,T_ITEM_Info_101,,,,,,
720,11,T_ITEM_NAME_720,Icon/Item/GiftBox/Icon_GiftBox_20,,,,3,,,720,,T_ITEM_Info_101,,,,,,
721,11,T_ITEM_NAME_721,Icon/Item/GiftBox/Icon_GiftBox_21,,,,3,,,721,,T_ITEM_Info_101,,,,,,
722,11,T_ITEM_NAME_722,Icon/Item/GiftBox/Icon_GiftBox_22,,,,3,,,722,,T_ITEM_Info_101,,,,,,
723,11,T_ITEM_NAME_723,Icon/Item/GiftBox/Icon_GiftBox_23,,,,3,,,723,,T_ITEM_Info_101,,,,,,
724,11,T_ITEM_NAME_724,Icon/Item/GiftBox/Icon_GiftBox_24,,,,3,,,724,,T_ITEM_Info_101,,,,,,
725,11,T_ITEM_NAME_725,Icon/Item/GiftBox/Icon_GiftBox_25,,,,3,,,725,,T_ITEM_Info_101,,,,,,
726,11,T_ITEM_NAME_726,Icon/Item/GiftBox/Icon_GiftBox_26,,,,3,,,726,,T_ITEM_Info_101,,,,,,
727,11,T_ITEM_NAME_727,Icon/Item/GiftBox/Icon_GiftBox_27,,,,3,,,727,,T_ITEM_Info_101,,,,,,
728,11,T_ITEM_NAME_728,Icon/Item/GiftBox/Icon_GiftBox_28,,,,3,,,728,,T_ITEM_Info_101,,,,,,
729,11,T_ITEM_NAME_729,Icon/Item/GiftBox/Icon_GiftBox_29,,,,3,,,729,,T_ITEM_Info_101,,,,,,
730,11,T_ITEM_NAME_730,Icon/Item/GiftBox/Icon_GiftBox_30,,,,3,,,730,,T_ITEM_Info_101,,,,,,
731,11,T_ITEM_NAME_731,Icon/Item/GiftBox/Icon_GiftBox_31,,,,3,,,731,,T_ITEM_Info_101,,,,,,
732,11,T_ITEM_NAME_732,Icon/Item/GiftBox/Icon_GiftBox_32,,,,3,,,732,,T_ITEM_Info_101,,,,,,
733,11,T_ITEM_NAME_733,Icon/Item/GiftBox/Icon_GiftBox_33,,,,3,,,733,,T_ITEM_Info_101,,,,,,
734,11,T_ITEM_NAME_734,Icon/Item/GiftBox/Icon_GiftBox_34,,,,3,,,734,,T_ITEM_Info_101,,,,,,
735,11,T_ITEM_NAME_735,Icon/Item/GiftBox/Icon_GiftBox_35,,,,3,,,735,,T_ITEM_Info_101,,,,,,
736,11,T_ITEM_NAME_736,Icon/Item/GiftBox/Icon_GiftBox_str1_1_B1,,,,3,,,736,,T_ITEM_Info_101,,,,,,
737,11,T_ITEM_NAME_737,Icon/Item/GiftBox/Icon_GiftBox_str1_1_B2,,,,3,,,737,,T_ITEM_Info_101,,,,,,
738,11,T_ITEM_NAME_738,Icon/Item/GiftBox/Icon_GiftBox_str1_1_B3,,,,3,,,738,,T_ITEM_Info_101,,,,,,
739,11,T_ITEM_NAME_739,Icon/Item/GiftBox/Icon_GiftBox_str1_2_B1,,,,3,,,739,,T_ITEM_Info_101,,,,,,
740,11,T_ITEM_NAME_740,Icon/Item/GiftBox/Icon_GiftBox_str1_2_B2,,,,3,,,740,,T_ITEM_Info_101,,,,,,
741,11,T_ITEM_NAME_741,Icon/Item/GiftBox/Icon_GiftBox_str1_2_B3,,,,3,,,741,,T_ITEM_Info_101,,,,,,
742,11,T_ITEM_NAME_742,Icon/Item/GiftBox/Icon_GiftBox_str2_1_B1,,,,3,,,742,,T_ITEM_Info_101,,,,,,
743,11,T_ITEM_NAME_743,Icon/Item/GiftBox/Icon_GiftBox_str2_1_B2,,,,3,,,743,,T_ITEM_Info_101,,,,,,
744,11,T_ITEM_NAME_744,Icon/Item/GiftBox/Icon_GiftBox_str2_1_B3,,,,3,,,744,,T_ITEM_Info_101,,,,,,
745,11,T_ITEM_NAME_745,Icon/Item/GiftBox/Icon_GiftBox_str2_2_B1,,,,3,,,745,,T_ITEM_Info_101,,,,,,
746,11,T_ITEM_NAME_746,Icon/Item/GiftBox/Icon_GiftBox_str2_2_B2,,,,3,,,746,,T_ITEM_Info_101,,,,,,
747,11,T_ITEM_NAME_747,Icon/Item/GiftBox/Icon_GiftBox_str2_2_B3,,,,3,,,747,,T_ITEM_Info_101,,,,,,
801,8,T_ITEM_NAME_801,Icon/Item/Icon_Money,,,,,,,100,,,,1,,,,
802,8,T_ITEM_NAME_802,Icon/Item/Icon_Money,,,1001,,,,200,,,,1,,,,
803,11,T_ITEM_NAME_803,,,,,,,,803,,,,,,,,
804,11,T_ITEM_NAME_804,,,,,,,,804,,,,,,,,
805,11,T_ITEM_NAME_805,,,,,,,,805,,,,,,,,
806,11,T_ITEM_NAME_806,Icon/Item/GiftBox/Icon_GiftBox_str1_2_B,,,,3,,,806,,T_ITEM_Info_806,,1,,,,
807,11,T_ITEM_NAME_807,Icon/Item/GiftBox/Icon_GiftBox_str1_2_B,,,,3,,,807,,T_ITEM_Info_807,,1,,,,
808,11,T_ITEM_NAME_808,Icon/Item/GiftBox/Icon_GiftBox_str1_2_B,,,,3,,,808,,T_ITEM_Info_808,,1,,,,
809,11,T_ITEM_NAME_809,Icon/Item/GiftBox/Icon_GiftBox_str2_2_B,,,,3,,,809,,T_ITEM_Info_809,,1,,,,
810,11,T_ITEM_NAME_810,Icon/Item/GiftBox/Icon_GiftBox_str2_2_B,,,,3,,,810,,T_ITEM_Info_810,,1,,,,
811,11,T_ITEM_NAME_811,Icon/Item/GiftBox/Icon_GiftBox_str2_2_B,,,,3,,,811,,T_ITEM_Info_811,,1,,,,
812,11,T_ITEM_NAME_812,Icon/Item/GiftBox/Icon_Box_10_Equip_Gen,Icon/Item/ability/Icon_Equip_Damage,,,3,,,812,,T_ITEM_Info_812,,1,,,,
813,11,T_ITEM_NAME_813,Icon/Item/GiftBox/Icon_Box_10_Equip_Gen,Icon/Item/ability/Icon_Equip_Support,,,3,,,813,,T_ITEM_Info_813,,1,,,,
814,11,T_ITEM_NAME_814,Icon/Item/GiftBox/Icon_Box_10_Equip_Gen,Icon/Item/ability/Icon_Equip_Tank,,,3,,,814,,T_ITEM_Info_814,,1,,,,
815,11,T_ITEM_NAME_71,,,,,3,,,815,,,,,,,,
816,11,T_ITEM_NAME_72,,,,,3,,,816,,,,,,,,
817,11,T_ITEM_NAME_73,,,,,3,,,817,,,,,,,,
818,11,T_ITEM_NAME_818,Icon/Item/Icon_Box_12,,,,3,,,818,,T_ITEM_Info_818,,1,,,,
819,11,T_ITEM_NAME_819,Icon/Item/Icon_Box_07,,,,3,,,819,,T_ITEM_Info_819,,1,,,,
820,11,T_ITEM_NAME_820,Icon/Item/Icon_Box_07,,,,3,,,820,,T_ITEM_Info_819,,1,,,,
821,11,T_ITEM_NAME_821,Icon/Item/Icon_Box_07,,,,3,,,821,,T_ITEM_Info_819,,1,,,,
822,11,T_ITEM_NAME_822,Icon/Item/Icon_Box_07,,,,4,,,822,,T_ITEM_Info_819,,1,,,,
823,11,T_ITEM_NAME_823,Icon/Item/Icon_Box_03,,,,4,,,823,,T_ITEM_Info_823,,1,,,,
824,11,T_ITEM_NAME_824,Icon/Item/Gift/Icon_Equip_S4_01,,,,3,,,824,,T_ITEM_Info_824,,1,,,,
825,11,T_ITEM_NAME_825,Icon/Item/Icon_Box_12,,,,4,,,825,,T_ITEM_Info_824,,1,,,,
826,11,T_ITEM_NAME_826,Icon/Item/Icon_Box_06,,,,4,,,826,,T_ITEM_Info_826,,1,,,,
827,11,T_ITEM_NAME_827,Icon/Item/Course/Icon_Course_Ticket_03,,,,3,,,827,,T_ITEM_Info_827,,1,,,,
828,11,T_ITEM_NAME_828,Icon/Item/Icon_Box_07,,,,4,,,828,,T_ITEM_Info_819,,1,,,,
829,11,T_ITEM_NAME_829,Icon/Item/Icon_Box_10,,,,4,,,829,,T_ITEM_Info_829,,1,,,,
830,11,T_ITEM_NAME_830,Icon/Item/Icon_Box_09,,,,4,,,830,,T_ITEM_Info_830,,1,,,,
831,11,T_ITEM_NAME_831,Icon/Item/Icon_Box_09,,,,4,,,831,,,,,,,,59
832,11,T_ITEM_NAME_832,Icon/Item/Icon_Box_09,,,,4,,,832,,,,,,,,59
833,11,T_ITEM_NAME_833,Icon/Item/Icon_Box_09,,,,4,,,833,,,,,,,,59
834,11,T_ITEM_NAME_834,Icon/Item/Icon_Box_09,,,,4,,,834,,,,,,,,59
835,11,T_ITEM_NAME_835,Icon/Item/Icon_Box_09,,,,4,,,835,,,,,,,,59
836,11,T_ITEM_NAME_836,Icon/Item/Icon_Box_09,,,,4,,,836,,,,,,,,59
837,11,T_ITEM_NAME_837,Icon/Item/Icon_Box_09,,,,4,,,837,,,,,,,,59
838,11,T_ITEM_NAME_838,Icon/Item/Icon_Box_09,,,,4,,,838,,,,,,,,59
839,11,T_ITEM_NAME_839,Icon/Item/Icon_Box_09,,,,4,,,839,,,,,,,,59
840,11,T_ITEM_NAME_840,Icon/Item/Icon_Box_09,,,,4,,,840,,,,,,,,59
841,11,T_ITEM_NAME_841,Icon/Item/Icon_Box_09,,,,4,,,841,,,,,,,,59
842,11,T_ITEM_NAME_842,Icon/Item/Icon_Box_01,,,,4,,,842,,T_ITEM_Info_101,,,,,,59
